Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-09-21,,9.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2000.0,18.35,,,,
2000-09-22,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.43,,,,
2000-09-23,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.05,,,,
2000-09-24,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.2,2000.0,18.08,,,,
2000-09-25,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.63,,,24.0,
2000-09-26,,9.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.6,2000.0,18.68,,,,
2000-09-27,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.18,,,,
2000-09-28,,9.0,,,0.56,3.99,,0.9,,,40.75,,3.49,,2000.0,17.88,,,,
2000-09-29,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.57,,,,
2000-09-30,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.77,,,,
2000-10-01,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2000.0,18.18,,,,
2000-10-02,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.65,,,23.0,
2000-10-03,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.9,2000.0,18.07,,,,
2000-10-04,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.45,,,,
2000-10-05,,10.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,6.0,2000.0,18.22,,,,
2000-10-06,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.35,,,,
2000-10-07,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.77,,,,
2000-10-08,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.0,2000.0,17.98,,,,
2000-10-09,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.28,,,,
2000-10-10,,10.0,,,0.56,3.99,,0.7,,,40.75,,3.49,5.4,2000.0,18.9,,,,
2000-10-11,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.28,,,,
2000-10-12,,10.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.1,2000.0,18.25,,,,
2000-10-13,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.92,,,22.0,
2000-10-14,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.24,,,,
2000-10-15,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.2,,,,
2000-10-16,,10.0,23.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.7,2000.0,18.5,,,,
2000-10-17,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2000.0,17.87,,,,
2000-10-18,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.4,,,,
2000-10-19,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2000.0,18.15,,,,
2000-10-20,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.17,,,21.0,
2000-10-21,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.42,,,,
2000-10-22,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.9,2000.0,17.88,,,,
2000-10-23,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.47,,,22.0,
2000-10-24,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2000.0,17.92,,,,
2000-10-25,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.32,,,,
2000-10-26,,10.0,15.0,,0.56,3.99,,0.7,,,40.75,,3.49,9.3,2000.0,29.09,,,,
2000-10-27,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,22.33,,,,
2000-10-28,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,23.61,,,,
2000-10-29,,10.0,,,0.56,3.99,,0.7,,,40.75,,3.49,5.1,2000.0,23.18,,,,
2000-10-30,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,22.9,,,,
2000-10-31,,10.0,20.0,,0.56,3.99,,0.8,,,40.75,,3.49,7.9,2000.0,20.49,,,,
2000-11-01,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,19.51,,,,
2000-11-02,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.5,2000.0,20.06,,,,
2000-11-03,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,19.38,,,20.0,
2000-11-04,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,19.05,,,,
2000-11-05,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,7.6,2000.0,19.13,,,,
2000-11-06,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,19.25,,,,
2000-11-07,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2000.0,18.63,,,,
2000-11-08,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,19.21,,,22.0,
2000-11-09,,11.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.7,2000.0,18.71,,,,
2000-11-10,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.93,,,,
2000-11-11,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.32,,,,
2000-11-12,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.7,2000.0,18.18,,,,
2000-11-13,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.48,,,,
2000-11-14,,11.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,6.9,2000.0,18.91,,,,
2000-11-15,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.76,,,,
2000-11-16,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.8,2000.0,19.73,,,,
2000-11-17,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.38,,,19.0,
2000-11-18,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.52,,,,
2000-11-19,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.5,2000.0,18.57,,,,
2000-11-20,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.2,2000.0,18.86,,,,
2000-11-21,,11.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,5.6,2000.0,19.15,,,20.0,
2000-11-22,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.85,,,,
2000-11-23,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.9,,,,
2000-11-24,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.22,,,,
2000-11-25,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.2,,,,
2000-11-26,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.5,2000.0,18.25,,,,
2000-11-27,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.91,,,,
2000-11-28,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,9.9,2000.0,18.12,,,,
2000-11-29,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,20.38,,,,
2000-11-30,,11.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,6.0,2000.0,19.2,,,,
2000-12-01,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.6,,,19.0,
2000-12-02,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.43,,,,
2000-12-03,,12.0,,,0.56,3.99,,0.7,,,40.75,,3.49,5.6,2000.0,18.57,,,,
2000-12-04,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.78,,,,
2000-12-05,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.7,2000.0,18.7,,,,
2000-12-06,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.59,,,,
2000-12-07,,12.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.5,2000.0,18.6,,,,
2000-12-08,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.4,,,,
2000-12-09,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.07,,,,
2000-12-10,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.3,2000.0,18.38,,,,
2000-12-11,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.66,,,18.7,
2000-12-12,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.9,2000.0,18.83,,,,
2000-12-13,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.68,,,19.0,
2000-12-14,,12.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,5.8,2000.0,19.49,,,,
2000-12-15,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.95,,,,
2000-12-16,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.7,,,,
2000-12-17,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.7,2000.0,18.28,,,,
2000-12-18,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.47,,,,
2000-12-19,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.6,2000.0,18.4,,,18.0,
2000-12-20,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.68,,,,
2000-12-21,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.8,2000.0,19.91,,,,
2000-12-22,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,18.28,,,,
2000-12-23,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.87,,,,
2000-12-24,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.44,,,,
2000-12-25,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.8,2000.0,16.39,,,,
2000-12-26,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2000.0,17.55,,,,
2000-12-27,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.72,,,,
2000-12-28,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2000.0,17.32,,,,
2000-12-29,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.44,,,18.0,
2000-12-30,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.12,,,,
2000-12-31,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2000.0,17.29,,,,
2001-01-01,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2001.0,17.19,,,,
2001-01-02,,1.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.3,2001.0,17.88,,,,
2001-01-03,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.4,,,18.0,
2001-01-04,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2001.0,18.66,,,,
2001-01-05,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.22,,,,
2001-01-06,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.35,,,,
2001-01-07,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.0,2001.0,18.63,,,,
2001-01-08,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.72,,,,
2001-01-09,,1.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.8,2001.0,19.05,,,,
2001-01-10,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,25.62,,,,
2001-01-11,,1.0,,,0.56,3.99,,0.7,,,40.75,,3.49,5.9,2001.0,30.47,,,,
2001-01-12,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,24.13,,,,
2001-01-13,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.69,,,,
2001-01-14,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,8.7,2001.0,20.21,,,,
2001-01-15,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.76,,,,
2001-01-16,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,9.3,2001.0,19.54,,,,
2001-01-17,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.83,,,,
2001-01-18,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.8,2001.0,18.9,,,,
2001-01-19,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.58,,,,
2001-01-20,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.81,,,,
2001-01-21,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.1,2001.0,18.83,,,,
2001-01-22,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.33,,,16.0,
2001-01-23,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.2,2001.0,19.73,,,,
2001-01-24,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.59,,,,
2001-01-25,,1.0,21.0,,0.56,3.99,,0.8,,,40.75,,3.49,7.2,2001.0,25.42,,,,
2001-01-26,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,26.34,,,,
2001-01-27,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.43,,,,
2001-01-28,,1.0,,,0.56,3.99,,0.9,,,40.75,,3.49,5.2,2001.0,20.71,,,,
2001-01-29,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.99,,,17.0,
2001-01-30,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.0,2001.0,20.24,,,,
2001-01-31,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.36,,,,
2001-02-01,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,9.4,2001.0,19.76,,,,
2001-02-02,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.05,,,,
2001-02-03,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.08,,,,
2001-02-04,,2.0,21.0,,0.56,3.99,,0.7,,,40.75,,3.49,7.2,2001.0,18.81,,,,
2001-02-05,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.68,,,,
2001-02-06,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,10.0,2001.0,19.99,,,18.5,
2001-02-07,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.33,,,18.1,
2001-02-08,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,14.0,2001.0,19.25,,,18.1,
2001-02-09,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.86,,,18.0,
2001-02-10,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,26.52,,,17.8,
2001-02-11,,2.0,,,0.56,3.99,,0.6,,,40.75,,3.49,7.4,2001.0,29.46,,,17.3,
2001-02-12,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,32.17,,,16.8,
2001-02-13,,2.0,19.0,,0.56,3.99,,0.8,,,40.75,,3.49,8.0,2001.0,25.34,,,17.0,
2001-02-14,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.42,,,17.6,
2001-02-15,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.6,2001.0,20.69,,,18.0,
2001-02-16,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.22,,,18.1,
2001-02-17,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.17,,,18.2,
2001-02-18,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,23.5,,,18.0,
2001-02-19,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,11.0,2001.0,28.58,,,17.9,
2001-02-20,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,10.0,2001.0,25.51,,,17.6,
2001-02-21,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,24.59,,,17.8,
2001-02-22,,2.0,12.0,,0.56,3.99,,0.7,,,40.75,,3.49,12.0,2001.0,28.74,,,17.9,
2001-02-23,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,32.46,,,16.8,
2001-02-24,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,32.56,,,17.0,
2001-02-25,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,8.0,2001.0,26.97,,,17.3,
2001-02-26,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,24.69,,,17.8,
2001-02-27,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,7.0,2001.0,23.05,,,18.1,
2001-02-28,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.3,,,17.8,
2001-03-01,,3.0,28.0,,0.56,3.99,,1.1,,,40.75,,3.49,9.7,2001.0,22.35,,,18.1,
2001-03-02,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.58,,,18.0,
2001-03-03,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.84,,,18.1,
2001-03-04,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,10.0,2001.0,30.85,,,17.9,
2001-03-05,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,31.78,,,17.4,
2001-03-06,,3.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,8.0,2001.0,26.45,,,17.9,
2001-03-07,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,24.31,,,18.3,
2001-03-08,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,8.6,2001.0,22.8,,,18.4,
2001-03-09,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,22.22,,,18.4,
2001-03-10,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.27,,,18.4,
2001-03-11,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,7.8,2001.0,20.94,,,18.6,
2001-03-12,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.17,,,18.9,
2001-03-13,,3.0,32.0,,0.56,3.99,,0.9,,,40.75,,3.49,11.0,2001.0,20.89,,,19.0,
2001-03-14,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.61,,,19.1,
2001-03-15,,3.0,,,0.56,3.99,,0.9,,,40.75,,3.49,8.4,2001.0,20.89,,,19.2,
2001-03-16,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.24,,,19.2,
2001-03-17,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.94,,,19.7,
2001-03-18,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,11.0,2001.0,19.61,,,19.8,
2001-03-19,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.44,,,20.0,
2001-03-20,,3.0,33.0,,0.56,3.99,,0.8,,,40.75,,3.49,10.0,2001.0,19.99,,,20.2,
2001-03-21,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.54,,,20.2,
2001-03-22,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.8,2001.0,20.34,,,20.1,
2001-03-23,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.4,,,20.2,
2001-03-24,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.54,,,20.3,
2001-03-25,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,11.0,2001.0,19.31,,,20.5,
2001-03-26,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.77,,,19.9,
2001-03-27,,3.0,48.0,,0.56,3.99,,0.9,,,40.75,,3.49,7.2,2001.0,19.91,,,20.0,
2001-03-28,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.96,,,20.2,
2001-03-29,,3.0,,,0.56,3.99,,0.9,,,40.75,,3.49,8.4,2001.0,19.86,,,20.4,
2001-03-30,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.38,,,20.6,
2001-03-31,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.33,,,21.0,
2001-04-01,,4.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,9.6,2001.0,18.6,,,20.5,
2001-04-02,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.54,,,19.9,
2001-04-03,,4.0,,,0.56,3.99,,0.9,,,40.75,,3.49,9.0,2001.0,19.38,,,19.5,
2001-04-04,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.35,,,19.9,
2001-04-05,,4.0,,,0.56,3.99,,0.9,,,40.75,,3.49,8.6,2001.0,19.31,,,20.1,
2001-04-06,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.18,,,20.2,
2001-04-07,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,20.67,,,20.1,
2001-04-08,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.8,2001.0,19.41,,,19.6,
2001-04-09,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.8,2001.0,20.19,,,19.9,
2001-04-10,,4.0,35.0,,0.56,3.99,,0.9,,,40.75,,3.49,8.6,2001.0,19.66,,,20.0,
2001-04-11,,4.0,,,0.56,3.99,,0.9,,,40.75,,3.49,14.0,2001.0,18.53,,,20.2,
2001-04-12,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,13.0,2001.0,19.16,,,20.0,
2001-04-13,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,17.19,,,20.0,
2001-04-14,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.75,,,20.0,
2001-04-15,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,9.2,2001.0,18.42,,,19.8,
2001-04-16,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.4,2001.0,19.73,,,20.1,
2001-04-17,,4.0,24.0,,0.56,3.99,,0.9,,,40.75,,3.49,4.6,2001.0,19.79,,,20.6,
2001-04-18,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.4,2001.0,19.33,,,20.7,
2001-04-19,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2001.0,19.66,,,20.7,
2001-04-20,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,21.32,,,20.4,
2001-04-21,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.84,,,19.9,
2001-04-22,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.4,2001.0,19.2,,,20.4,
2001-04-23,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.51,,,20.5,
2001-04-24,,4.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2001.0,19.51,,,20.8,
2001-04-25,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.86,,,21.1,
2001-04-26,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,8.4,2001.0,18.91,,,20.9,
2001-04-27,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.8,,,20.9,
2001-04-28,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.12,,,21.0,
2001-04-29,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,6.0,2001.0,18.53,,,20.8,
2001-04-30,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.41,,,21.3,
2001-05-01,,5.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,5.4,2001.0,19.08,,,20.9,
2001-05-02,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,19.18,,,20.9,
2001-05-03,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.2,2001.0,18.91,,,21.0,
2001-05-04,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.68,,,21.7,
2001-05-05,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.5,,,21.8,
2001-05-06,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.9,2001.0,18.52,,,21.9,
2001-05-07,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.86,,,22.3,
2001-05-08,,5.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2001.0,18.27,,,22.5,
2001-05-09,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.48,,,22.4,
2001-05-10,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.2,2001.0,18.32,,,22.2,
2001-05-11,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.95,,,22.5,
2001-05-12,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.0,,,22.5,
2001-05-13,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.0,2001.0,17.85,,,22.4,
2001-05-14,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.13,,,22.2,
2001-05-15,,5.0,20.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2001.0,19.16,,,22.3,
2001-05-16,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.53,,,22.6,
2001-05-17,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.8,2001.0,18.58,,,22.4,
2001-05-18,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.52,,,22.4,
2001-05-19,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,17.75,,,22.7,
2001-05-20,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2001.0,17.98,,,22.8,
2001-05-21,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.78,,,23.2,
2001-05-22,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2001.0,18.57,,,23.1,
2001-05-23,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.68,,,22.9,
2001-05-24,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.4,2001.0,19.03,,,23.0,
2001-05-25,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.5,,,23.0,
2001-05-26,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,17.64,,,23.0,
2001-05-27,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,16.66,,,22.8,
2001-05-28,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.03,,,22.7,
2001-05-29,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2001.0,18.75,,,22.6,
2001-05-30,,5.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2001.0,18.81,,,23.2,
2001-05-31,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.6,,,23.7,
2001-06-01,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.73,,,24.2,
2001-06-02,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,17.82,,,23.6,
2001-06-03,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.0,2001.0,18.23,,,23.1,
2001-06-04,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2001.0,18.63,,,23.1,
2001-06-05,,6.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,6.8,2001.0,18.32,,,23.2,
