Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-10-18,,,,0.82,0.06,,,,6.75,,0.24,,4.17,,,,
2000-10-19,,,,0.82,0.06,,,,6.75,,0.24,,7.96,,,,
2000-10-20,,,,0.82,0.06,,,,6.75,,0.24,,4.96,,,,
2000-10-21,,,,0.82,0.06,,,,6.75,,0.24,,4.88,,,,
2000-10-22,,,,0.82,0.06,,,,6.75,,0.24,,3.8,,,,
2000-10-23,,,,0.82,0.06,,,,6.75,,0.24,,3.48,,,,
2000-10-24,,,,0.82,0.06,,,,6.75,,0.24,,3.87,,,,
2000-10-25,,,,0.82,0.06,,,,6.75,,0.24,,3.72,,,,
2000-10-26,,,,0.82,0.06,,,,6.75,,0.24,,3.37,,,,
2000-10-27,,,,0.82,0.06,,,,6.75,,0.24,,3.45,,,,
2000-10-28,,,,0.82,0.06,,,,6.75,,0.24,,3.22,,,,
2000-10-29,,,,0.82,0.06,,,,6.75,,0.24,,3.7,,,,
2000-10-30,,,,0.82,0.06,,,,6.75,,0.24,,3.78,,,,
2000-10-31,,,,0.82,0.06,,,,6.75,,0.24,,3.5,,,,
2000-11-01,,9.7,,0.82,0.06,,,,6.75,,0.24,,3.82,,,,
2000-11-02,,,,0.82,0.06,,,,6.75,,0.24,,3.84,,,,
2000-11-03,,,,0.82,0.06,,,,6.75,,0.24,,3.82,,,,
2000-11-04,,,,0.82,0.06,,,,6.75,,0.24,,4.49,,,,
2000-11-05,,,,0.82,0.06,,,,6.75,,0.24,,6.17,,,,
2000-11-06,,,,0.82,0.06,,,,6.75,,0.24,,3.4,,,,
2000-11-07,,,,0.82,0.06,,,,6.75,,0.24,,3.43,,,,
2000-11-08,,,,0.82,0.06,,,,6.75,,0.24,,3.26,,,,
2000-11-09,,,,0.82,0.06,,,,6.75,,0.24,,3.59,,,,
2000-11-10,,,,0.82,0.06,,,,6.75,,0.24,,3.3,,,,
2000-11-11,,,,0.82,0.06,,,,6.75,,0.24,,3.38,,,,
2000-11-12,,,,0.82,0.06,,,,6.75,,0.24,,3.87,,,,
2000-11-13,,,,0.82,0.06,,,,6.75,,0.24,,6.02,,,,
2000-11-14,,,,0.82,0.06,,,,6.75,,0.24,,8.45,,,,
2000-11-15,,,,0.82,0.06,,,,6.75,,0.24,,5.28,,,,
2000-11-16,,,,0.82,0.06,,,,6.75,,0.24,,4.48,,,,
2000-11-17,,,,0.82,0.06,,,,6.75,,0.24,,7.4,,,,
2000-11-18,,,,0.82,0.06,,,,6.75,,0.24,,6.32,,,,
2000-11-19,,,,0.82,0.06,,,,6.75,,0.24,,7.73,,,,
2000-11-20,,,,0.82,0.06,,,,6.75,,0.24,,5.84,,,,
2000-11-21,,,,0.82,0.06,,,,6.75,,0.24,,6.72,,,,
2000-11-22,,,,0.82,0.06,,,,6.75,,0.24,,7.63,,,,
2000-11-23,,,,0.82,0.06,,,,6.75,,0.24,,7.45,,,,
2000-11-24,,,,0.82,0.06,,,,6.75,,0.24,,7.56,,,,
2000-11-25,,,,0.82,0.06,,,,6.75,,0.24,,5.76,,,,
2000-11-26,,,,0.82,0.06,,,,6.75,,0.24,,7.0,,,,
2000-11-27,,,,0.82,0.06,,,,6.75,,0.24,,5.32,,,,
2000-11-28,,,,0.82,0.06,,,,6.75,,0.24,,6.09,,,,
2000-11-29,,,,0.82,0.06,,,,6.75,,0.24,,7.67,,,,
2000-11-30,,,,0.82,0.06,,,,6.75,,0.24,,5.56,,,,
2000-12-01,,,,0.82,0.06,,,,6.75,,0.24,,7.35,,,,
2000-12-02,,,,0.82,0.06,,,,6.75,,0.24,,7.26,,,,
2000-12-03,,,,0.82,0.06,,,,6.75,,0.24,,6.8,,,,
2000-12-04,,,,0.82,0.06,,,,6.75,,0.24,,5.0,,,,
2000-12-05,,,,0.82,0.06,,,,6.75,,0.24,,0.0,,,,
