Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-08-14,,,,2.34,1.67,,,,31.0,,2.39,,68.04000092,,,,
2000-08-15,,,,2.34,1.67,,,,31.0,,2.39,,67.87999725,,,,
2000-08-16,,23.39999962,,2.34,1.67,,,,31.0,,2.39,,68.68000031,,,,
2000-08-17,,,,2.34,1.67,,,,31.0,,2.39,,67.90000153,,,,
2000-08-18,,,,2.34,1.67,,,,31.0,,2.39,,61.38000107,,,,
2000-08-19,,,,2.34,1.67,,,,31.0,,2.39,,72.58999634,,,,
2000-08-20,,,,2.34,1.67,,,,31.0,,2.39,,71.80000305,,,,
2000-08-21,,,,2.34,1.67,,,,31.0,,2.39,,64.44999695,,,,
2000-08-22,,,,2.34,1.67,,,,31.0,,2.39,,66.97000122,,,,
2000-08-23,,,,2.34,1.67,,,,31.0,,2.39,,67.72000122,,,,
2000-08-24,,,,2.34,1.67,,,,31.0,,2.39,,68.80000305,,,,
2000-08-25,,,,2.34,1.67,,,,31.0,,2.39,,69.34999847,,,,
2000-08-26,,,,2.34,1.67,,,,31.0,,2.39,,76.30000305,,,,
2000-08-27,,,,2.34,1.67,,,,31.0,,2.39,,73.37999725,,,,
2000-08-28,,,,2.34,1.67,,,,31.0,,2.39,,66.47000122,,,,
2000-08-29,,,,2.34,1.67,,,,31.0,,2.39,,69.80000305,,,,
2000-08-30,,,,2.34,1.67,,,,31.0,,2.39,,69.01000214,,,,
2000-08-31,,,,2.34,1.67,,,,31.0,,2.39,,69.22000122,,,,
2000-09-01,,,,2.34,1.67,,,,31.0,,2.39,,72.22000122,,,,
2000-09-02,,,,2.34,1.67,,,,31.0,,2.39,,76.31999969,,,,
2000-09-03,,,,2.34,1.67,,,,31.0,,2.39,,72.29000092,,,,
2000-09-04,,,,2.34,1.67,,,,31.0,,2.39,,66.45999908,,,,
2000-09-05,,,,2.34,1.67,,,,31.0,,2.39,,70.51999664,,,,
2000-09-06,,,,2.34,1.67,,,,31.0,,2.39,,71.55000305,,,,
2000-09-07,,,,2.34,1.67,,,,31.0,,2.39,,66.66999817,,,,
2000-09-08,,,,2.34,1.67,,,,31.0,,2.39,,69.62000275,,,,
2000-09-09,,,,2.34,1.67,,,,31.0,,2.39,,73.79000092,,,,
2000-09-10,,,,2.34,1.67,,,,31.0,,2.39,,72.94000244,,,,
2000-09-11,,,,2.34,1.67,,,,31.0,,2.39,,65.23000336,,,,
2000-09-12,,,,2.34,1.67,,,,31.0,,2.39,,68.88999939,,,,
2000-09-13,,22.89999962,,2.34,1.67,,,,31.0,,2.39,,72.12000275,,,,
2000-09-14,,,,2.34,1.67,,,,31.0,,2.39,,72.16999817,,,,
2000-09-15,,,,2.34,1.67,,,,31.0,,2.39,,68.80999756,,,,
2000-09-16,,,,2.34,1.67,,,,31.0,,2.39,,76.26999664,,,,
2000-09-17,,,,2.34,1.67,,,,31.0,,2.39,,72.52999878,,,,
2000-09-18,,,,2.34,1.67,,,,31.0,,2.39,,66.90000153,,,,
2000-09-19,,,,2.34,1.67,,,,31.0,,2.39,,68.19000244,,,,
2000-09-20,,24.70000076,,2.34,1.67,,,,31.0,,2.39,,70.55999756,,,,
2000-09-21,,,,2.34,1.67,,,,31.0,,2.39,,70.95999908,,,,
2000-09-22,,,,2.34,1.67,,,,31.0,,2.39,,65.54000092,,,,
2000-09-23,,,,2.34,1.67,,,,31.0,,2.39,,75.30999756,,,,
2000-09-24,,,,2.34,1.67,,,,31.0,,2.39,,73.36000061,,,,
2000-09-25,,,,2.34,1.67,,,,31.0,,2.39,,65.72000122,,,,
2000-09-26,,,,2.34,1.67,,,,31.0,,2.39,,67.16999817,,,,
2000-09-27,,23.70000076,,2.34,1.67,,,,31.0,,2.39,,71.69000244,,,,
2000-09-28,,,,2.34,1.67,,,,31.0,,2.39,,69.25,,,,
2000-09-29,,,,2.34,1.67,,,,31.0,,2.39,,70.70999908,,,,
2000-09-30,,,,2.34,1.67,,,,31.0,,2.39,,74.79000092,,,,
2000-10-01,,,,2.34,1.67,,,,31.0,,2.39,,75.51999664,,,,
2000-10-02,,,,2.34,1.67,,,,31.0,,2.39,,68.41000366,,,,
2000-10-03,,,,2.34,1.67,,,,31.0,,2.39,,68.51999664,,,,
2000-10-04,,25.20000076,,2.34,1.67,,,,31.0,,2.39,,70.31999969,,,,
2000-10-05,,,,2.34,1.67,,,,31.0,,2.39,,70.83999634,,,,
2000-10-06,,,,2.34,1.67,,,,31.0,,2.39,,70.56999969,,,,
2000-10-07,,,,2.34,1.67,,,,31.0,,2.39,,79.44000244,,,,
2000-10-08,,,,2.34,1.67,,,,31.0,,2.39,,77.55999756,,,,
2000-10-09,,,,2.34,1.67,,,,31.0,,2.39,,67.95999908,,,,
2000-10-10,,,,2.34,1.67,,,,31.0,,2.39,,75.19000244,,,,
2000-10-11,,27.29999924,,2.34,1.67,,,,31.0,,2.39,,73.19999695,,,,
2000-10-12,,,,2.34,1.67,,,,31.0,,2.39,,72.47000122,,,,
2000-10-13,,,,2.34,1.67,,,,31.0,,2.39,,73.56999969,,,,
2000-10-14,,,,2.34,1.67,,,,31.0,,2.39,,79.48999786,,,,
2000-10-15,,,,2.34,1.67,,,,31.0,,2.39,,80.97000122,,,,
2000-10-16,,,,2.34,1.67,,,,31.0,,2.39,,72.47000122,,,,
2000-10-17,,,,2.34,1.67,,,,31.0,,2.39,,69.66999817,,,,
2000-10-18,,,,2.34,1.67,,,,31.0,,2.39,,70.70999908,,,,
2000-10-19,,,,2.34,1.67,,,,31.0,,2.39,,72.23999786,,,,
2000-10-20,,,,2.34,1.67,,,,31.0,,2.39,,68.01999664,,,,
2000-10-21,,,,2.34,1.67,,,,31.0,,2.39,,79.73999786,,,,
2000-10-22,,,,2.34,1.67,,,,31.0,,2.39,,74.01999664,,,,
2000-10-23,,,,2.34,1.67,,,,31.0,,2.39,,67.37000275,,,,
2000-10-24,,,,2.34,1.67,,,,31.0,,2.39,,65.91999817,,,,
2000-10-25,,23.39999962,,2.34,1.67,,,,31.0,,2.39,,67.66999817,,,,
2000-10-26,,,,2.34,1.67,,,,31.0,,2.39,,83.51000214,,,,
2000-10-27,,,,2.34,1.67,,,,31.0,,2.39,,76.11000061,,,,
2000-10-28,,,,2.34,1.67,,,,31.0,,2.39,,86.27999878,,,,
2000-10-29,,,,2.34,1.67,,,,31.0,,2.39,,94.70999908,,,,
2000-10-30,,,,2.34,1.67,,,,31.0,,2.39,,83.51000214,,,,
2000-10-31,,,,2.34,1.67,,,,31.0,,2.39,,79.93000031,,,,
2000-11-01,,24.60000038,,2.34,1.67,,,,31.0,,2.39,,85.87000275,,,,
2000-11-02,,,,2.34,1.67,,,,31.0,,2.39,,85.38999939,,,,
2000-11-03,,,,2.34,1.67,,,,31.0,,2.39,,81.37999725,,,,
2000-11-04,,,,2.34,1.67,,,,31.0,,2.39,,79.23000336,,,,
2000-11-05,,,,2.34,1.67,,,,31.0,,2.39,,81.12999725,,,,
2000-11-06,,,,2.34,1.67,,,,31.0,,2.39,,76.37000275,,,,
2000-11-07,,,,2.34,1.67,,,,31.0,,2.39,,75.95999908,,,,
2000-11-08,,26.20000076,,2.34,1.67,,,,31.0,,2.39,,81.19000244,,,,
2000-11-09,,,,2.34,1.67,,,,31.0,,2.39,,78.52999878,,,,
2000-11-10,,,,2.34,1.67,,,,31.0,,2.39,,79.51999664,,,,
2000-11-11,,,,2.34,1.67,,,,31.0,,2.39,,78.73000336,,,,
2000-11-12,,,,2.34,1.67,,,,31.0,,2.39,,80.44000244,,,,
2000-11-13,,,,2.34,1.67,,,,31.0,,2.39,,73.20999908,,,,
2000-11-14,,,,2.34,1.67,,,,31.0,,2.39,,79.30000305,,,,
2000-11-15,,26.60000038,,2.34,1.67,,,,31.0,,2.39,,81.98999786,,,,
