Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2011-02-14,,2.0,7.84,,,2.69,,0.6,,,,,,15.0,2011.0,10.51,7.1,,18.5,
2011-02-15,,2.0,8.34,,,2.69,,0.7,,,,,,13.0,2011.0,11.33,7.18,,18.5,
2011-02-16,,2.0,7.3,,,2.69,,0.6,,,,,,16.0,2011.0,19.57,6.96,,16.5,
2011-02-17,,2.0,3.97,,,2.69,,0.6,,,,,,14.0,2011.0,24.09,7.14,,16.0,
2011-02-18,,2.0,3.27,,,2.69,,0.6,,,,,,12.0,2011.0,22.38,7.16,,16.0,
2011-02-22,,2.0,4.66,,,2.69,,0.6,,,,,,13.0,2011.0,15.85,7.14,,17.0,
2011-02-23,,2.0,4.49,,,2.69,,0.6,,,,,,12.0,2011.0,14.23,7.21,,17.0,
2011-02-24,,2.0,5.33,,,2.69,,0.6,,,,,,12.0,2011.0,17.88,7.16,,17.0,
2011-02-25,,2.0,4.69,,,2.69,,0.4,,,,,,14.0,2011.0,31.03,7.15,,14.5,
2011-02-26,,2.0,2.21,,,2.69,,0.5,,,,,,25.0,2011.0,22.75,7.18,,15.5,
2011-02-28,,2.0,3.89,,,2.69,,0.6,,,,,,13.0,2011.0,15.7,7.12,,16.5,
2011-03-01,,3.0,4.54,,,2.69,,0.6,,,,,,10.0,2011.0,14.59,7.05,,16.0,
2011-03-02,,3.0,3.92,,,2.69,,0.6,,,,,,11.0,2011.0,16.97,6.95,,16.0,
2011-03-03,,3.0,4.49,,,2.69,,0.6,,,,,,11.0,2011.0,15.21,7.09,,17.0,
2011-03-04,,3.0,3.98,,,2.69,,0.6,,,,,,10.0,2011.0,13.98,7.13,,18.0,
2011-03-07,,3.0,4.05,,,2.69,,0.5,,,,,,11.0,2011.0,19.87,7.15,,16.5,
2011-03-08,,3.0,3.18,,,2.69,,0.6,,,,,,10.0,2011.0,15.7,7.25,,17.5,
2011-03-09,,3.0,3.33,,,2.69,,0.6,,,,,,8.0,2011.0,14.11,7.2,,17.5,
2011-03-10,,3.0,4.07,,,2.69,,0.6,,,,,,9.0,2011.0,13.36,7.25,,18.0,
2011-03-11,,3.0,4.58,0.76,6.98,2.69,,0.7,,,6.3,,,8.0,2011.0,12.61,7.2,,18.0,
2011-03-14,,3.0,6.41,,,2.69,,0.6,,,,,,10.0,2011.0,15.45,7.14,,18.4,
2011-03-15,,3.0,4.96,,,2.69,,0.6,,,,,,9.0,2011.0,17.11,7.17,,17.0,
2011-03-16,,3.0,5.0,,,2.69,,0.6,,,,,,10.0,2011.0,21.46,7.06,,17.0,
2011-03-17,,3.0,3.9,,,2.69,,0.6,,,,,,9.0,2011.0,16.2,7.23,,17.0,
2011-03-18,,3.0,3.88,,,2.69,,0.6,,,,,,8.0,2011.0,23.82,7.12,,17.5,
2011-03-19,,3.0,4.49,,,2.69,,0.4,,,,,,26.0,2011.0,28.65,7.2,,15.0,
2011-03-20,,3.0,2.49,,,2.69,,0.4,,,,,,23.0,2011.0,30.14,7.3,,15.0,
2011-03-21,,3.0,1.99,,,2.69,,0.5,,,,,,20.0,2011.0,27.28,7.2,,16.0,
2011-03-22,,3.0,2.89,,,2.69,,0.6,,,,,,10.0,2011.0,20.78,7.17,,16.5,
2011-03-23,,3.0,2.82,,,2.69,,0.5,,,,,,10.0,2011.0,24.52,7.02,,16.5,
2011-03-24,,3.0,3.56,,,2.69,,0.5,,,,,,10.0,2011.0,27.52,7.03,,16.0,
2011-03-25,,3.0,2.95,,,2.69,,0.4,,,,,,29.0,2011.0,27.71,7.26,,15.5,
2011-03-26,,3.0,1.83,,,2.69,,0.4,,,,,,12.0,2011.0,28.63,6.91,,15.5,
2011-03-28,,3.0,3.5,,,2.69,,0.5,,,,,,11.0,2011.0,24.99,7.1,,16.5,
2011-03-29,,3.0,4.14,,,2.69,,0.6,,,,,,11.0,2011.0,17.96,7.17,,17.0,
2011-03-30,,3.0,3.98,,,2.69,,0.6,,,,,,11.0,2011.0,16.06,7.18,,16.5,
2011-03-31,,3.0,4.92,,,2.69,,0.6,,,,,,10.0,2011.0,15.1,7.2,,19.0,
2011-04-01,,4.0,4.94,,,2.69,,0.6,,,,,,10.0,2011.0,14.45,7.2,,19.0,
2011-04-04,,4.0,6.89,,,2.69,,0.6,,,,,,10.0,2011.0,12.92,7.27,,19.0,
2011-04-05,,4.0,7.01,,,2.69,,0.6,,,,,,8.0,2011.0,12.38,7.24,,19.5,
2011-04-06,,4.0,6.01,0.88,7.54,2.69,,0.6,,,8.6,,,8.0,2011.0,12.22,7.32,,19.0,
2011-04-07,,4.0,6.92,,,2.69,,0.6,,,,,,9.0,2011.0,12.18,7.3,,19.0,
2011-04-08,,4.0,6.51,,,2.69,,0.6,,,,,,8.0,2011.0,12.0,7.28,,19.0,
2011-04-11,,4.0,7.9,,,2.69,,0.6,,,,,,11.0,2011.0,11.34,7.09,,19.5,
2011-04-12,,4.0,7.47,,,2.69,,0.6,,,,,,10.0,2011.0,11.19,7.1,,20.0,
2011-04-13,,4.0,7.07,,,2.69,,0.6,,,,,,10.0,2011.0,11.09,7.04,,19.0,
2011-04-14,,4.0,6.8,,,2.69,,0.6,,,,,,9.0,2011.0,10.95,7.2,,19.5,
2011-04-15,,4.0,6.91,,,2.69,,0.6,,,,,,9.0,2011.0,10.94,7.08,,20.0,
2011-04-18,,4.0,6.62,,,2.69,,0.6,,,,,,9.0,2011.0,11.07,7.19,,20.5,
2011-04-19,,4.0,7.21,,,2.69,,0.7,,,,,,8.0,2011.0,10.89,7.19,,20.5,
2011-04-20,,4.0,7.17,,,2.69,,0.6,,,,,,9.0,2011.0,10.87,7.22,,20.5,
2011-04-21,,4.0,7.11,,,2.69,,0.7,,,,,,10.0,2011.0,10.93,7.16,,20.0,
2011-04-22,,4.0,5.99,,,2.69,,0.6,,,,,,9.0,2011.0,10.85,7.16,,20.0,
2011-04-25,,4.0,6.72,,,2.69,,0.6,,,,,,10.0,2011.0,10.43,7.2,,20.0,
2011-04-26,,4.0,8.11,,,2.69,,0.6,,,,,,10.0,2011.0,10.29,7.19,,20.5,
2011-04-27,,4.0,7.4,,,2.69,,0.6,,,,,,10.0,2011.0,10.11,7.13,,20.5,
2011-04-28,,4.0,7.2,,,2.69,,0.6,,,,,,11.0,2011.0,10.08,7.16,,21.0,
2011-04-29,,4.0,6.4,,,2.69,,0.6,,,,,,9.0,2011.0,9.91,7.17,,20.5,
2011-05-02,,5.0,7.95,,,2.69,,0.6,,,,,,13.0,2011.0,9.97,7.21,,22.0,
2011-05-03,,5.0,7.65,,,2.69,,0.7,,,,,,11.0,2011.0,9.88,7.24,,22.0,
2011-05-04,,5.0,7.86,,,2.69,,0.6,,,,,,11.0,2011.0,9.88,7.19,,22.0,
2011-05-05,,5.0,6.32,1.01,10.32,2.69,,0.6,,,9.0,,,10.0,2011.0,9.84,7.21,,23.0,
2011-05-06,,5.0,7.0,,,2.69,,0.6,,,,,,10.0,2011.0,9.98,7.19,,23.0,
2011-05-09,,5.0,8.19,,,2.69,,0.6,,,,,,12.0,2011.0,9.59,7.2,,21.0,
2011-05-10,,5.0,8.29,,,2.69,,0.6,,,,,,12.0,2011.0,9.3,7.2,,21.0,
2011-05-11,,5.0,13.2,,,2.69,,0.6,,,,,,12.0,2011.0,9.21,7.26,,21.5,
2011-05-12,,5.0,10.68,,,2.69,,0.6,,,,,,12.0,2011.0,9.15,7.21,,21.5,
2011-05-13,,5.0,8.7,,,2.69,,0.6,,,,,,11.0,2011.0,9.31,7.21,,21.5,
2011-05-16,,5.0,12.26,,,2.69,,0.7,,,,,,12.0,2011.0,10.33,7.21,,21.5,
2011-05-17,,5.0,11.19,,,2.69,,0.8,,,,,,11.0,2011.0,10.62,7.21,,21.0,
2011-05-18,,5.0,10.9,,,2.69,,0.9,,,,,,12.0,2011.0,10.64,7.24,,21.0,
2011-05-19,,5.0,10.22,,,2.69,,0.7,,,,,,12.0,2011.0,10.35,7.18,,21.5,
2011-05-20,,5.0,8.85,,,2.69,,0.7,,,,,,10.0,2011.0,10.22,7.22,,21.0,
2011-05-23,,5.0,12.11,,,2.69,,0.9,,,,,,11.0,2011.0,9.51,7.14,,21.0,
2011-05-24,,5.0,12.53,,,2.69,,0.9,,,,,,11.0,2011.0,9.08,7.12,,21.0,
2011-05-25,,5.0,12.17,,,2.69,,0.6,,,,,,11.0,2011.0,9.39,7.04,,20.5,
2011-05-26,,5.0,12.66,,,2.69,,0.6,,,,,,11.0,2011.0,9.13,7.17,,21.0,
2011-05-27,,5.0,10.84,,,2.69,,0.6,,,,,,11.0,2011.0,9.29,7.11,,22.0,
2011-05-31,,5.0,14.52,,,2.69,,0.6,,,,,,13.0,2011.0,9.58,7.23,,21.5,
2011-06-01,,6.0,14.13,,,2.69,,0.7,,,,,,11.0,2011.0,9.78,7.28,,21.5,
2011-06-02,,6.0,14.3,,,2.69,,0.6,,,,,,11.0,2011.0,9.55,7.22,,21.5,
2011-06-03,,6.0,11.7,,,2.69,,0.6,,,,,,11.0,2011.0,9.61,7.23,,21.0,
2011-06-06,,6.0,7.89,,,2.69,,0.6,,,,,,12.0,2011.0,12.07,7.26,,21.0,
2011-06-07,,6.0,8.46,,,2.69,,0.6,,,,,,12.0,2011.0,10.74,7.25,,21.5,
2011-06-08,,6.0,9.5,0.9,1.26,2.69,,0.6,,,12.0,,,11.0,2011.0,10.33,7.26,,21.5,
2011-06-09,,6.0,9.43,,,2.69,,0.6,,,,,,11.0,2011.0,10.08,7.28,,21.5,
2011-06-10,,6.0,10.23,,,2.69,,0.6,,,,,,12.0,2011.0,10.0,7.24,,22.0,
2011-06-13,,6.0,10.04,,,2.69,,0.6,,,,,,13.0,2011.0,10.25,7.19,,23.0,
2011-06-14,,6.0,10.71,,,2.69,,0.7,,,,,,12.0,2011.0,10.28,7.15,,23.5,
2011-06-15,,6.0,9.82,,,2.69,,0.7,,,,,,12.0,2011.0,10.17,7.1,,23.5,
2011-06-16,,6.0,8.17,,,2.69,,0.7,,,,,,15.0,2011.0,10.16,7.13,,23.0,
2011-06-17,,6.0,8.37,,,2.69,,0.7,,,,,,11.0,2011.0,10.25,7.19,,22.0,
2011-06-20,,6.0,9.43,,,2.69,,0.6,,,,,,12.0,2011.0,9.52,7.13,,23.0,
2011-06-21,,6.0,9.47,,,2.69,,0.6,,,,,,10.0,2011.0,9.35,7.15,,24.0,
2011-06-22,,6.0,8.63,,,2.69,,0.6,,,,,,10.0,2011.0,9.43,7.2,,23.5,
2011-06-23,,6.0,8.57,,,2.69,,0.6,,,,,,10.0,2011.0,9.26,7.17,,23.5,
2011-06-24,,6.0,7.92,,,2.69,,0.6,,,,,,10.0,2011.0,9.67,7.09,,24.0,
2011-06-27,,6.0,7.6,,,2.69,,0.6,,,,,,10.0,2011.0,9.8,7.24,,23.5,
2011-06-28,,6.0,8.72,,,2.69,,0.6,,,,,,10.0,2011.0,14.72,7.12,,22.5,
2011-06-29,,6.0,8.5,,,2.69,,0.6,,,,,,14.0,2011.0,12.71,7.12,,22.0,
2011-06-30,,6.0,6.1,,,2.69,,0.6,,,,,,11.0,2011.0,11.42,7.08,,23.0,
2011-07-01,,7.0,5.33,,,2.69,,0.6,,,,,,9.0,2011.0,11.03,7.09,,23.5,
2011-07-05,,7.0,8.62,,,2.69,,0.6,,,,,,9.0,2011.0,10.17,7.06,,24.0,
2011-07-06,,7.0,8.21,,,2.69,,0.7,,,,,,9.0,2011.0,10.09,7.12,,24.5,
2011-07-07,,7.0,9.54,,,2.69,,0.6,,,,,,10.0,2011.0,9.94,7.12,,24.0,
2011-07-08,,7.0,8.93,,,2.69,,0.7,,,,,,9.0,2011.0,10.07,7.1,,24.0,
2011-07-11,,7.0,9.95,,,2.69,,0.7,,,,,,8.0,2011.0,10.09,7.16,,23.5,
2011-07-12,,7.0,10.34,0.71,4.89,2.69,,0.7,,,12.0,,,8.0,2011.0,10.32,7.12,,24.0,
2011-07-13,,7.0,9.02,,,2.69,,0.7,,,,,,8.0,2011.0,10.05,7.2,,24.0,
2011-07-14,,7.0,8.25,,,2.69,,0.7,,,,,,8.0,2011.0,9.93,7.22,,24.0,
2011-07-15,,7.0,7.94,,,2.69,,0.7,,,,,,9.0,2011.0,9.96,7.17,,23.5,
2011-07-18,,7.0,8.89,,,2.69,,0.7,,,,,,9.0,2011.0,9.66,7.14,,24.5,
2011-07-19,,7.0,9.63,,,2.69,,0.7,,,,,,8.0,2011.0,9.44,7.04,,24.5,
2011-07-20,,7.0,8.86,,,2.69,,0.6,,,,,,9.0,2011.0,9.22,7.08,,24.5,
2011-07-21,,7.0,8.76,,,2.69,,0.6,,,,,,9.0,2011.0,9.19,7.07,,24.5,
2011-07-22,,7.0,8.56,,,2.69,,0.8,,,,,,8.0,2011.0,9.2,7.18,,25.0,
2011-07-25,,7.0,9.75,,,2.69,,0.7,,,,,,9.0,2011.0,9.5,7.18,,24.4,
2011-07-26,,7.0,10.12,,,2.69,,0.7,,,,,,9.0,2011.0,9.69,7.14,,24.5,
2011-07-27,,7.0,10.13,,,2.69,,0.7,,,,,,9.0,2011.0,9.47,7.15,,24.5,
2011-07-28,,7.0,9.44,,,2.69,,0.7,,,,,,8.0,2011.0,9.55,7.14,,24.0,
2011-07-29,,7.0,8.65,,,2.69,,0.7,,,,,,8.0,2011.0,9.73,7.12,,24.5,
2011-08-01,,8.0,6.23,,,2.69,,0.8,,,,,,14.0,2011.0,9.59,7.2,,24.5,
2011-08-02,,8.0,6.32,,,2.69,,0.8,,,,,,16.0,2011.0,9.33,7.17,,24.5,
2011-08-03,,8.0,4.94,1.82,6.83,2.69,,0.8,,,0.8,,,16.0,2011.0,9.4,7.07,,24.4,
2011-08-04,,8.0,3.76,,,2.69,,0.7,,,,,,14.0,2011.0,9.39,7.11,,24.5,
2011-08-05,,8.0,1.88,,,2.69,,0.7,,,,,,12.0,2011.0,9.46,7.08,,24.5,
2011-08-08,,8.0,3.69,,,2.69,,0.7,,,,,,9.0,2011.0,9.34,7.11,,24.0,
2011-08-09,,8.0,3.98,,,2.69,,0.7,,,,,,8.0,2011.0,9.42,7.12,,24.5,
2011-08-10,,8.0,4.13,,,2.69,,0.8,,,,,,8.0,2011.0,9.47,7.09,,24.5,
2011-08-11,,8.0,4.63,,,2.69,,0.8,,,,,,9.0,2011.0,9.25,7.2,,24.0,
2011-08-12,,8.0,4.59,,,2.69,,0.8,,,,,,9.0,2011.0,9.45,7.1,,24.0,
2011-08-15,,8.0,11.32,,,2.69,,0.8,,,,,,9.0,2011.0,9.24,7.18,,24.5,
2011-08-16,,8.0,11.05,,,2.69,,0.8,,,,,,10.0,2011.0,10.75,7.18,,24.5,
2011-08-17,,8.0,8.91,,,2.69,,0.8,,,,,,10.0,2011.0,9.19,7.16,,24.5,
2011-08-18,,8.0,6.27,,,2.69,,0.7,,,,,,10.0,2011.0,9.45,7.19,,24.5,
2011-08-19,,8.0,7.1,,,2.69,,0.6,,,,,,10.0,2011.0,9.17,7.19,,24.0,
2011-08-22,,8.0,9.42,,,2.69,,0.6,,,,,,7.0,2011.0,9.12,7.14,,24.0,
2011-08-23,,8.0,7.81,,,2.69,,0.7,,,,,,10.0,2011.0,10.16,7.08,,25.0,
2011-08-24,,8.0,5.99,,,2.69,,0.6,,,,,,10.0,2011.0,9.25,7.13,,25.0,
2011-08-25,,8.0,4.21,,,2.69,,0.6,,,,,,7.0,2011.0,9.26,7.13,,25.0,
2011-08-26,,8.0,4.11,,,2.69,,0.6,,,,,,7.0,2011.0,9.23,7.08,,25.0,
2011-08-29,,8.0,6.05,,,2.69,,0.7,,,,,,6.0,2011.0,9.49,7.01,,25.0,
2011-08-30,,8.0,5.58,,,2.69,,0.7,,,,,,6.0,2011.0,9.3,7.08,,24.5,
2011-08-31,,8.0,5.73,,,2.69,,0.7,,,,,,6.0,2011.0,8.96,7.06,,24.5,
2011-09-01,,9.0,8.76,,,2.69,,0.7,,,,,,6.0,2011.0,8.97,7.13,,24.5,
2011-09-02,,9.0,7.79,,,2.69,,0.7,,,,,,6.0,2011.0,8.97,7.03,,25.0,
2011-09-06,,9.0,9.31,,,2.69,,0.7,,,,,,6.0,2011.0,9.2,7.15,,25.0,
2011-09-07,,9.0,8.05,,,2.69,,0.7,,,,,,5.0,2011.0,9.18,7.09,,25.0,
2011-09-08,,9.0,7.78,,,2.69,,0.7,,,,,,5.0,2011.0,9.26,7.12,,24.5,
2011-09-09,,9.0,6.43,,,2.69,,0.7,,,,,,6.0,2011.0,9.19,7.12,,24.5,
2011-09-12,,9.0,8.42,,,2.69,,0.7,,,,,,6.0,2011.0,9.05,7.08,,25.0,
2011-09-13,,9.0,7.88,1.51,3.41,2.69,,0.7,,,10.0,,,5.0,2011.0,8.76,7.11,,25.0,
2011-09-14,,9.0,7.66,,,2.69,,0.6,,,,,,5.0,2011.0,8.97,7.26,,24.0,
2011-09-15,,9.0,7.75,,,2.69,,0.7,,,,,,4.0,2011.0,8.92,7.07,,24.5,
2011-09-16,,9.0,7.43,,,2.69,,0.7,,,,,,5.0,2011.0,8.93,7.14,,24.2,
2011-09-19,,9.0,7.84,,,2.69,,0.7,,,,,,6.0,2011.0,8.88,7.16,,25.0,
2011-09-20,,9.0,7.23,,,2.69,,0.7,,,,,,6.0,2011.0,9.04,7.01,,25.5,
2011-09-21,,9.0,7.18,,,2.69,,0.7,,,,,,5.0,2011.0,9.23,7.04,,25.5,
2011-09-22,,9.0,5.21,,,2.69,,0.8,,,,,,6.0,2011.0,9.14,7.04,,25.0,
2011-09-23,,9.0,4.79,,,2.69,,0.8,,,,,,6.0,2011.0,9.11,6.95,,25.0,
2011-09-26,,9.0,7.84,,,2.69,,0.6,,,,,,8.0,2011.0,8.69,7.19,,24.5,
2011-09-27,,9.0,7.19,,,2.69,,0.7,,,,,,8.0,2011.0,8.39,7.06,,25.0,
2011-09-28,,9.0,6.27,,,2.69,,0.7,,,,,,8.0,2011.0,8.48,7.03,,25.5,
2011-09-29,,9.0,3.85,,,2.69,,0.8,,,,,,11.0,2011.0,8.45,7.04,,25.5,
2011-09-30,,9.0,3.13,,,2.69,,0.8,,,,,,14.0,2011.0,8.51,7.1,,25.0,
2011-10-03,,10.0,8.25,,,2.69,,0.8,,,,,,11.0,2011.0,8.58,7.24,,24.0,
2011-10-04,,10.0,6.63,,,2.69,,0.7,,,,,,9.0,2011.0,8.86,7.22,,24.0,
2011-10-05,,10.0,6.47,,,2.69,,0.6,,,,,,10.0,2011.0,10.47,7.17,,24.0,
2011-10-06,,10.0,3.59,1.12,5.22,2.69,,0.6,,,6.4,,,10.0,2011.0,9.41,7.14,,23.5,
2011-10-07,,10.0,4.06,,,2.69,,0.6,,,,,,11.0,2011.0,9.26,7.14,,24.0,
2011-10-10,,10.0,8.72,,,2.69,,0.7,,,,,,10.0,2011.0,9.39,7.19,,23.5,
2011-10-11,,10.0,9.67,,,2.69,,0.7,,,,,,9.0,2011.0,9.26,7.25,,24.5,
2011-10-12,,10.0,9.42,,,2.69,,0.7,,,,,,8.0,2011.0,9.16,7.17,,24.0,
2011-10-13,,10.0,8.23,,,2.69,,0.7,,,,,,8.0,2011.0,9.12,7.11,,24.0,
2011-10-14,,10.0,7.6,,,2.69,,0.7,,,,,,8.0,2011.0,9.06,7.08,,24.5,
2011-10-17,,10.0,9.97,,,2.69,,0.7,,,,,,8.0,2011.0,9.11,7.26,,24.0,
2011-10-18,,10.0,12.63,,,2.69,,0.7,,,,,,8.0,2011.0,9.01,7.14,,24.0,
2011-10-19,,10.0,10.09,,,2.69,,0.7,,,,,,7.0,2011.0,8.9,7.19,,24.0,
2011-10-20,,10.0,10.49,,,2.69,,0.7,,,,,,9.0,2011.0,8.96,6.9,,23.5,
2011-10-21,,10.0,8.95,,,2.69,,0.9,,,,,,8.0,2011.0,8.84,7.13,,23.5,
2011-10-24,,10.0,12.13,,,2.69,,0.8,,,,,,9.0,2011.0,8.68,7.14,,24.5,
2011-10-25,,10.0,12.78,,,2.69,,0.8,,,,,,7.0,2011.0,8.97,7.16,,24.0,
2011-10-26,,10.0,12.21,,,2.69,,0.8,,,,,,8.0,2011.0,9.13,7.04,,23.5,
2011-10-27,,10.0,11.78,,,2.69,,0.9,,,,,,8.0,2011.0,8.87,7.04,,23.5,
2011-10-28,,10.0,12.47,,,2.69,,0.7,,,,,,9.0,2011.0,9.19,7.0,,24.0,
2011-10-31,,10.0,16.32,,,2.69,,0.8,,,,,,10.0,2011.0,8.65,7.15,,23.5,
2011-11-01,,11.0,17.9,,,2.69,,0.9,,,,,,7.0,2011.0,8.85,7.16,,24.2,
2011-11-02,,11.0,17.72,,,2.69,,0.9,,,,,,7.0,2011.0,8.77,7.16,,23.5,
2011-11-03,,11.0,18.68,,,2.69,,0.8,,,,,,10.0,2011.0,8.77,7.03,,24.0,
2011-11-04,,11.0,18.1,,,2.69,,0.7,,,,,,9.0,2011.0,8.71,7.13,,22.0,
2011-11-07,,11.0,16.89,,,2.69,,0.7,,,,,,10.0,2011.0,10.02,7.18,,22.0,
2011-11-08,,11.0,17.13,,,2.69,,0.7,,,,,,9.0,2011.0,9.8,7.16,,22.0,
2011-11-09,,11.0,18.49,0.6,4.01,2.69,,0.8,,,22.0,,4.2,8.0,2011.0,9.61,7.15,,22.0,
2011-11-10,,11.0,19.38,,,2.69,,0.7,,,,,,10.0,2011.0,9.34,7.23,,22.0,
2011-11-14,,11.0,20.96,,,2.69,,0.7,,,,,,10.0,2011.0,9.24,7.02,,22.0,
2011-11-15,,11.0,22.72,,,2.69,,0.8,,,,,,10.0,2011.0,9.12,7.13,,22.0,
2011-11-16,,11.0,22.72,,,2.69,,0.8,,,,,,10.0,2011.0,9.07,7.13,,21.5,
2011-11-17,,11.0,19.3,,,2.69,,0.7,,,,,,11.0,2011.0,8.98,7.16,,21.5,
2011-11-18,,11.0,20.92,,,2.69,,0.7,,,,,,9.0,2011.0,8.94,7.21,,21.0,
2011-11-21,,11.0,21.12,,,2.69,,0.7,,,,,,10.0,2011.0,9.46,7.11,,22.0,
2011-11-22,,11.0,20.87,,,2.69,,0.7,,,,,,10.0,2011.0,9.44,7.1,,22.0,
2011-11-23,,11.0,20.44,,,2.69,,0.8,,,,,,11.0,2011.0,9.87,7.11,,22.0,
2011-11-28,,11.0,25.75,,,2.69,,0.7,,,,,,19.0,2011.0,8.91,7.19,,21.5,
2011-11-29,,11.0,25.43,,,2.69,,0.7,,,,,,20.0,2011.0,8.63,7.23,,22.0,
2011-11-30,,11.0,25.76,,,2.69,,0.7,,,,,,22.0,2011.0,8.3,7.23,,21.5,
2011-12-01,,12.0,30.61,,,2.69,,0.6,,,,,,22.0,2011.0,8.3,7.25,,22.0,
2011-12-02,,12.0,28.32,,,2.69,,0.6,,,,,,23.0,2011.0,8.66,7.21,,20.5,
2011-12-05,,12.0,25.92,,,2.69,,0.6,,,,,,18.0,2011.0,9.42,7.29,,21.0,
2011-12-06,,12.0,29.87,,,2.69,,0.6,,,,,,17.0,2011.0,8.97,7.22,,18.5,
2011-12-07,,12.0,28.17,,,2.69,,0.6,,,,,,16.0,2011.0,8.87,7.21,,19.0,
2011-12-08,,12.0,28.89,0.4,2.61,2.69,,0.7,,,29.0,,3.1,17.0,2011.0,8.71,7.24,,19.5,
2011-12-09,,12.0,28.52,,,2.69,,0.7,,,,,,19.0,2011.0,8.81,7.28,,21.5,
2011-12-12,,12.0,29.38,,,2.69,,0.6,,,,,,20.0,2011.0,9.46,7.19,,19.0,
2011-12-13,,12.0,29.07,,,2.69,,0.7,,,,,,16.0,2011.0,9.84,7.21,,18.5,
2011-12-14,,12.0,28.71,,,2.69,,0.7,,,,,,18.0,2011.0,8.79,7.23,,18.5,
2011-12-15,,12.0,28.39,,,2.69,,0.7,,,,,,16.0,2011.0,8.86,7.22,,18.0,
2011-12-16,,12.0,27.34,,,2.69,,0.8,,,,,,15.0,2011.0,8.86,7.23,,19.0,
2011-12-19,,12.0,28.45,,,2.69,,0.6,,,,,,16.0,2011.0,8.76,7.25,,19.0,
2011-12-20,,12.0,28.36,,,2.69,,0.6,,,,,,16.0,2011.0,9.02,7.25,,19.0,
2011-12-21,,12.0,28.83,,,2.69,,0.8,,,,,,16.0,2011.0,8.87,7.21,,18.5,
2011-12-22,,12.0,26.91,,,2.69,,0.8,,,,,,16.0,2011.0,6.56,7.12,,18.4,
2011-12-23,,12.0,26.7,,,2.69,,0.8,,,,,,19.0,2011.0,10.53,7.3,,17.5,
2011-12-24,,12.0,23.32,,,2.69,,0.8,,,,,,15.0,2011.0,9.31,7.27,,17.5,
2011-12-25,,12.0,20.57,,,2.69,,0.7,,,,,,15.0,2011.0,8.72,7.3,,18.0,
2011-12-26,,12.0,22.47,,,2.69,,0.8,,,,,,14.0,2011.0,8.93,7.32,,18.7,
2011-12-27,,12.0,25.88,,,2.69,,0.8,,,,,,18.0,2011.0,8.9,7.34,,19.0,
2011-12-28,,12.0,23.7,,,2.69,,0.8,,,,,,17.0,2011.0,8.85,7.34,,18.5,
2011-12-29,,12.0,25.36,,,2.69,,0.7,,,,,,18.0,2011.0,8.12,7.25,,18.5,
2011-12-30,,12.0,27.9,,,2.69,,0.7,,,,,,30.0,2011.0,10.24,7.23,,19.0,
2012-01-03,,1.0,29.59,,,2.69,,0.6,,,,,,19.0,2012.0,8.55,7.17,,19.0,
2012-01-04,,1.0,29.29,,,2.69,,0.6,,,,,,17.0,2012.0,8.52,7.27,,19.0,
2012-01-05,,1.0,27.14,,,2.69,,0.7,,,,,,18.0,2012.0,8.43,7.18,,19.0,
2012-01-06,,1.0,26.66,,,2.69,,0.7,,,,,,20.0,2012.0,8.32,7.29,,19.0,
2012-01-09,,1.0,28.47,,,2.69,,0.7,,,,,,21.0,2012.0,8.44,7.28,,18.0,
2012-01-10,,1.0,25.71,,,2.69,,0.7,,,,,,19.0,2012.0,8.55,7.2,,18.0,
2012-01-11,,1.0,27.2,0.81,0.1,2.69,,0.7,,,30.0,,4.1,19.0,2012.0,8.64,7.29,,18.0,
2012-01-12,,1.0,26.14,,,2.69,,0.7,,,,,,19.0,2012.0,8.57,7.2,,18.0,
2012-01-13,,1.0,22.52,,,2.69,,0.7,,,,,,18.0,2012.0,8.53,7.19,,18.0,
2012-01-17,,1.0,23.94,,,2.69,,0.7,,,,,,15.0,2012.0,8.64,7.25,,18.2,
2012-01-18,,1.0,21.15,,,2.69,,0.7,,,,,,15.0,2012.0,8.71,7.23,,17.5,
2012-01-19,,1.0,22.42,,,2.69,,0.7,,,,,,15.0,2012.0,8.84,7.26,,17.5,
2012-01-20,,1.0,24.52,,,2.69,,1.0,,,,,,15.0,2012.0,13.39,7.3,,17.5,
2012-01-23,,1.0,14.82,,,2.69,,0.4,,,,,,18.0,2012.0,20.81,7.15,,16.0,
2012-01-24,,1.0,8.98,,,2.69,,0.6,,,,,,16.0,2012.0,12.77,7.25,,17.0,
2012-01-25,,1.0,14.45,,,2.69,,0.7,,,,,,13.0,2012.0,11.18,7.27,,18.0,
2012-01-26,,1.0,15.04,,,2.69,,0.6,,,,,,14.0,2012.0,10.56,7.25,,18.0,
2012-01-27,,1.0,16.06,,,2.69,,0.6,,,,,,14.0,2012.0,10.23,7.34,,18.0,
2012-01-30,,1.0,17.66,,,2.69,,0.6,,,,,,15.0,2012.0,9.61,7.21,,18.0,
2012-01-31,,1.0,17.66,,,2.69,,0.6,,,,,,12.0,2012.0,9.41,7.21,,18.0,
