,Date,flow mgd,NH4 mg/L N,NO3 mg/L N,NO2 mg/L N,TKN mg/L N,TP mg/L P,PO4 mg/L P,NH4_kgd,NO3_kgd,NO2_kgd,TKN_kgd,TP_kgd,PO4_kgd
3743,4/2/2011,176.4,18.0,,,,,,12018.132,,,,,
3744,4/3/2011,170.4,20.0,,,,,,12899.28,,,,,
3745,4/4/2011,172.5,19.0,,,24,1.4,,12405.3375,,,15669.9,914.0775,
3746,4/5/2011,168.5,22.0,0.0026,0.0042,,,,14030.995,1.6582085,2.6786445,,,
3747,4/6/2011,166.4,24.0,,,27,,,15115.776000000002,,,17005.248,,
3748,4/7/2011,165.9,24.0,,,,,,15070.356000000002,,,,,
3749,4/8/2011,164.9,23.0,,,,,,14355.3695,,,,,
3750,4/9/2011,163.3,21.0,,,,,,12979.9005,,,,,
3751,4/10/2011,157.7,21.0,,,,,,12534.7845,,,,,
3752,4/11/2011,163.0,23.0,,,23,,,14189.965,,,14189.965,,
3753,4/12/2011,156.0,26.0,0.0026,0.0042,,,,15351.96,1.535196,2.479932,,,
3754,4/13/2011,98.6,27.0,,,27,,,10076.427,,,10076.427,,
3755,4/14/2011,197.6,25.0,,,,,,18697.9,,,,,
3756,4/15/2011,184.8,25.0,,,,,,17486.7,,,,,
3757,4/16/2011,155.7,21.0,,,,,,12375.8145,,,,,
3758,4/17/2011,152.7,22.0,,,,,,12715.329,,,,,
3759,4/18/2011,154.0,24.0,,,25,,,13989.36,,,14572.25,,
3760,4/19/2011,120.3,25.0,0.0026,0.0042,,,,11383.3875,1.1838723,1.9124091,,,
3761,4/20/2011,158.5,25.0,,,28,,,14998.0625,,,16797.83,,
3762,4/21/2011,182.7,12.0,,,,,,8298.234,,,,,
3763,4/22/2011,148.9,21.0,,,,,,11835.3165,,,,,
3764,4/23/2011,152.5,21.0,,,,,,12121.4625,,,,,
3765,4/24/2011,150.8,19.0,,,,,,10844.782,,,,,
3766,4/25/2011,151.6,23.0,,,24,,,13197.538,,,13771.344,,
3767,4/26/2011,132.6,26.0,0.0026,0.0042,,,,13049.166000000001,1.3049166,2.1079422,,,
3768,4/27/2011,163.0,26.0,,,27,,,16040.83,,,16657.785,,
3769,4/28/2011,168.6,25.0,,,,,,15953.775,,,,,
3770,4/29/2011,150.7,26.0,,,,,,14830.386999999999,,,,,
3771,4/30/2011,148.0,23.0,,,,,,12884.14,,,,,
3772,5/1/2011,150.0,20.0,,,,,,11355.0,,,,,
3773,5/2/2011,159.2,23.0,,,25,,,13859.156,,,15064.3,,
3774,5/3/2011,147.6,26.0,0.0026,0.0042,,,,14525.316,1.4525316000000001,2.3463972,,,
3775,5/4/2011,148.9,25.0,,,27,,,14089.6625,,,15216.8355,,
3776,5/5/2011,149.2,23.0,,,,,,12988.606000000002,,,,,
3777,5/6/2011,149.2,25.0,,,,,,14118.05,,,,,
3778,5/7/2011,149.4,21.0,,,,,,11875.059,,,,,
3779,5/8/2011,146.4,21.0,,,,,,11636.604,,,,,
3780,5/9/2011,151.3,22.0,,,24,2.0,,12598.751,,,13744.091999999999,1145.3410000000001,
3781,5/10/2011,148.8,24.0,0.0026,0.0042,,,,13516.992,1.4643408000000002,2.3654736,,,
3782,5/11/2011,149.6,27.0,,,28,,,15288.372,,,15854.608,,
3783,5/12/2011,149.1,28.0,,,,,,15801.618,,,,,
3784,5/13/2011,144.9,29.0,,,,,,15904.9485,,,,,
3785,5/14/2011,145.9,24.0,,,,,,13253.556,,,,,
3786,5/15/2011,154.0,23.0,,,,,,13406.47,,,,,
3787,5/16/2011,132.9,18.0,,,23,,,9054.476999999999,,,11569.6095,,
3788,5/17/2011,181.3,21.0,0.0026,0.0042,,,,14410.6305,1.7841733,2.8821261000000002,,,
3789,5/18/2011,173.1,22.0,,,,,,14414.037,,,,,
3790,5/19/2011,177.6,22.0,,,,,,14788.752,,,,,
3791,5/20/2011,156.4,23.0,,,,,,13615.402,,,,,
3792,5/21/2011,149.1,25.0,,,,,,14108.5875,,,,,
3793,5/22/2011,146.4,24.0,,,,,,13298.976,,,,,
3794,5/23/2011,147.3,24.0,,,28,,,13380.732,,,15610.854,,
3795,5/24/2011,151.9,23.0,0.0026,0.0042,,,,13223.6545,1.4948479,2.4147543,,,
3796,5/25/2011,156.7,25.0,,,31,,,14827.7375,,,18386.3945,,
3797,5/26/2011,151.2,26.0,,,,,,14879.591999999999,,,,,
3798,5/27/2011,147.9,26.0,,,,,,14554.839,,,,,
3799,5/28/2011,143.1,21.0,,,,,,11374.3035,,,,,
3800,5/29/2011,142.9,23.0,,,,,,12440.1595,,,,,
3801,5/30/2011,144.0,25.0,,,29,,,13626.0,,,15806.16,,
3802,5/31/2011,145.4,24.0,0.0026,0.0042,,,,13208.136,1.4308813999999999,2.3114237999999996,,,
3803,6/1/2011,148.0,26.0,,,32,,,14564.68,,,17925.76,,
3804,6/2/2011,146.2,25.0,,,,,,13834.175,,,,,
3805,6/3/2011,144.3,27.0,,,,,,14746.7385,,,,,
3806,6/4/2011,180.3,25.0,,,,,,17060.8875,,,,,
3807,6/5/2011,152.0,22.0,,,,,,12657.04,,,,,
3808,6/6/2011,160.8,25.0,,,30,,1.3,15215.7,,,18258.84,,791.2164
3809,6/7/2011,155.9,25.0,0.0026,0.0042,,,2.1,14752.0375,1.5342118999999999,2.4783423,,,1239.17115
3810,6/8/2011,151.5,27.0,,,34,,2.2,15482.5425,,,19496.535,,1261.5405
3811,6/9/2011,147.2,29.0,,,,,,16157.408000000001,,,,,
3812,6/10/2011,147.9,25.0,,,,,,13995.0375,,,,,
3813,6/11/2011,144.1,23.0,,,,,,12544.6255,,,,,
3814,6/12/2011,141.3,23.0,,,,,,12300.8715,,,,,
3815,6/13/2011,145.8,24.0,,,26,1.7,,13244.472,,,14348.178,938.1501,
3816,6/14/2011,147.1,24.0,0.0026,0.0042,,,,13362.563999999998,1.4476111,2.3384487000000003,,,
3817,6/15/2011,146.8,27.0,,,30,,,15002.226,,,16669.14,,
3818,6/16/2011,142.4,26.0,,,,,,14013.583999999999,,,,,
3819,6/17/2011,144.7,25.0,,,,,,13692.2375,,,,,
3820,6/18/2011,144.3,22.0,,,,,,12015.861,,,,,
3821,6/19/2011,138.8,21.0,,,,,,11032.518,,,,,
3822,6/20/2011,141.2,25.0,,,31,,,13361.05,,,16567.702,,
3823,6/21/2011,145.3,27.0,0.0026,0.0042,,,,14848.9335,1.4298973,2.3098341000000002,,,
3824,6/22/2011,144.6,24.0,,,24,,,13135.464,,,13135.464,,
3825,6/23/2011,144.8,22.0,,,,,,12057.496000000001,,,,,
3826,6/24/2011,142.5,22.0,,,,,,11865.975,,,,,
3827,6/25/2011,142.0,20.0,,,,,,10749.4,,,,,
3828,6/26/2011,139.9,22.0,,,,,,11649.473,,,,,
3829,6/27/2011,142.9,24.0,,,26,,,12981.036,,,14062.788999999999,,
3830,6/28/2011,162.8,21.0,0.0026,0.0042,,,,12940.158000000001,1.6021148,2.5880316000000003,,,
3831,6/29/2011,189.7,17.0,,,19,,,12206.2465,,,13642.2755,,
3832,6/30/2011,148.9,19.0,,,,,,10708.1435,,,,,
3833,7/1/2011,147.9,21.0,,,,,,11755.8315,,,,,
3834,7/2/2011,143.1,23.0,,,,,,12457.5705,,,,,
3835,7/3/2011,135.9,27.0,,,,,,13888.3005,,,,,
3836,7/4/2011,140.7,27.0,,,31,,,14378.8365,,,16509.0345,,
3837,7/5/2011,144.5,27.0,0.0026,0.0042,,,,14767.1775,1.4220245,2.2971165,,,
3838,7/6/2011,150.0,25.0,,,25,,,14193.75,,,14193.75,,
3839,7/7/2011,143.6,22.0,,,,,,11957.572,,,,,
3840,7/8/2011,140.7,25.0,,,,,,13313.7375,,,,,
3841,7/9/2011,140.3,24.0,,,,,,12744.851999999999,,,,,
3842,7/10/2011,137.6,25.0,,,,,,13020.4,,,,,
3843,7/11/2011,144.5,24.0,,,25,1.7,,13126.38,,,13673.3125,929.78525,
3844,7/12/2011,141.1,24.0,0.0026,0.0042,,,,12817.524,1.3885651,2.2430667,,,
3845,7/13/2011,139.6,23.0,,,25,,,12152.878,,,13209.65,,
3846,7/14/2011,140.5,22.0,,,,,,11699.435,,,,,
3847,7/15/2011,139.1,21.0,,,,,,11056.3635,,,,,
3848,7/16/2011,141.4,22.0,,,,,,11774.378,,,,,
3849,7/17/2011,137.6,22.0,,,,,,11457.952,,,,,
3850,7/18/2011,143.9,23.0,,,26,,,12527.2145,,,14161.198999999999,,
3851,7/19/2011,141.9,23.0,0.0026,0.0042,,,,12353.1045,1.3964379,2.2557842999999997,,,
3852,7/20/2011,140.0,23.0,,,25,,,12187.7,,,13247.5,,
3853,7/21/2011,138.8,22.0,,,,,,11557.876,,,,,
3854,7/22/2011,143.6,22.0,,,,,,11957.572,,,,,
3855,7/23/2011,139.0,22.0,,,,,,11574.53,,,,,
3856,7/24/2011,135.5,21.0,,,,,,10770.2175,,,,,
3857,7/25/2011,143.1,22.0,,,24,,,11915.937,,,12999.204,,
3858,7/26/2011,142.7,24.0,0.0026,0.0042,,,,12962.868,1.4043107,2.2685019,,,
3859,7/27/2011,139.2,25.0,,,24,,,13171.8,,,12644.928,,
3860,7/28/2011,142.2,25.0,,,,,,13455.675,,,,,
3861,7/29/2011,143.4,27.0,,,,,,14654.763,,,,,
3862,7/30/2011,138.1,25.0,,,,,,13067.7125,,,,,
3863,7/31/2011,137.1,25.0,,,,,,12973.0875,,,,,
3864,8/1/2011,141.9,25.0,,,24,,,13427.2875,,,12890.196000000002,,
3865,8/2/2011,138.2,22.0,0.0026,0.0042,,,1.5,11507.913999999999,1.3600261999999999,2.1969654,,,784.6305
3866,8/3/2011,138.9,23.0,,,24,,1.6,12091.9395,,,12617.676000000001,,841.1784
3867,8/4/2011,140.4,23.0,,,,,,12222.521999999999,,,,,
3868,8/5/2011,139.1,24.0,,,,,,12635.844,,,,,
3869,8/6/2011,137.6,22.0,,,,,,11457.952,,,,,
3870,8/7/2011,135.6,22.0,,,,,,11291.412,,,,,
3871,8/8/2011,140.6,24.0,,,25,,,12772.104,,,13304.275,,
3872,8/9/2011,138.6,24.0,0.0026,0.0042,,,,12590.423999999999,1.3639626,2.2033242000000004,,,
3873,8/10/2011,140.7,24.0,,,25,,,12781.188,,,13313.7375,,
3874,8/11/2011,138.4,24.0,,,,,,12572.256000000001,,,,,
3875,8/12/2011,132.8,23.0,,,,,,11560.903999999999,,,,,
3876,8/13/2011,137.5,25.0,,,,,,13010.9375,,,,,
3877,8/14/2011,132.7,24.0,,,,,,12054.468,,,,,
3878,8/15/2011,131.5,24.0,,,24,2.0,,11945.46,,,11945.46,995.455,
3879,8/16/2011,62.1,25.0,0.14,0.0042,,,,5876.2125,32.90679,0.9872037,,,
3880,8/17/2011,226.4,25.0,,,28,,,21423.1,,,23993.872000000003,,
3881,8/18/2011,145.9,22.0,,,,,,12149.093,,,,,
3882,8/19/2011,136.9,25.0,,,,,,12954.1625,,,,,
3883,8/20/2011,139.3,23.0,,,,,,12126.7615,,,,,
3884,8/21/2011,136.9,23.0,,,,,,11917.8295,,,,,
3885,8/22/2011,137.9,24.0,,,25,,,12526.836000000001,,,13048.7875,,
3886,8/23/2011,141.8,29.0,0.0026,0.0042,,,,15564.677,1.3954538,2.2541946,,,
3887,8/24/2011,138.0,28.0,,,,,,14625.24,,,,,
3888,8/25/2011,139.3,28.0,,,,,,14763.014,,,,,
3889,8/26/2011,138.7,26.0,,,,,,13649.466999999999,,,,,
3890,8/27/2011,138.4,25.0,,,,,,13096.1,,,,,
3891,8/28/2011,133.6,23.0,,,,,,11630.548,,,,,
3892,8/29/2011,139.1,22.0,,,,,,11582.857,,,,,
3893,8/30/2011,142.4,29.0,0.0026,0.0042,,,,15630.536,1.4013584,2.2637327999999997,,,
3894,8/31/2011,138.8,30.0,,,,,,15760.74,,,,,
3895,9/1/2011,137.4,28.0,,,,,,14561.652,,,,,
3896,9/2/2011,143.1,27.0,,,,,,14624.1045,,,,,
3897,9/3/2011,135.1,23.0,,,,,,11761.1305,,,,,
3898,9/4/2011,129.6,24.0,,,,,,11772.864,,,,,
3899,9/5/2011,135.8,26.0,,,28,,,13364.078000000001,,,14392.083999999999,,
3900,9/6/2011,143.2,26.0,0.0026,0.0042,,,,14092.312,1.4092312,2.2764504,,,
3901,9/7/2011,135.5,31.0,,,27,,,15898.8925,,,13847.4225,,
3902,9/8/2011,141.6,26.0,,,,,,13934.856000000002,,,,,
3903,9/9/2011,96.8,25.0,,,,,,9159.7,,,,,
3904,9/10/2011,183.5,22.0,,,,,,15280.045,,,,,
3905,9/11/2011,138.4,22.0,,,,,,11524.568000000001,,,,,
3906,9/12/2011,140.9,23.0,,,28,1.8,,12266.0495,,,14932.582,959.9517,
3907,9/13/2011,135.7,13.0,0.0026,0.0042,,,,6677.1185,1.3354237,2.1572229,,,
3908,9/14/2011,141.0,26.0,,,26,,,13875.81,,,13875.81,,
3909,9/15/2011,140.5,26.0,,,,,,13826.605,,,,,
3910,9/16/2011,138.0,26.0,,,,,,13580.58,,,,,
3911,9/17/2011,136.8,22.0,,,,,,11391.336000000001,,,,,
3912,9/18/2011,134.8,23.0,,,,,,11735.014,,,,,
3913,9/19/2011,141.3,23.0,,,26,,,12300.8715,,,13905.333,,
3914,9/20/2011,126.1,27.0,0.0026,0.0042,,,,12886.7895,1.2409501,2.0046117,,,
3915,9/21/2011,117.8,30.0,,,35,,,13376.19,,,15605.555,,
3916,9/22/2011,116.1,28.0,,,,,,12304.278,,,,,
3917,9/23/2011,120.2,24.0,,,,,,10918.968,,,,,
3918,9/24/2011,117.1,23.0,,,,,,10194.1405,,,,,
3919,9/25/2011,116.2,23.0,,,,,,10115.791,,,,,
3920,9/26/2011,96.8,24.0,,,,,,8793.312,,,,,
3921,9/27/2011,61.4,28.0,0.0026,0.0042,,,,6507.172,0.6042373999999999,0.9760757999999999,,,
3922,9/28/2011,180.6,29.0,,,30,,,19823.558999999997,,,20507.13,,
3923,9/29/2011,122.0,27.0,,,,,,12467.79,,,,,
3924,9/30/2011,118.8,26.0,,,,,,11691.108,,,,,
3925,10/1/2011,113.8,23.0,,,,,,9906.859,,,,,
3926,10/2/2011,114.6,21.0,,,,,,9108.981,,,,,
3927,10/3/2011,121.5,24.0,,,27,,1.4,11037.06,,,12416.6925,,643.8285
3928,10/4/2011,115.7,28.0,0.0026,0.0042,,,1.4,12261.886,1.1386037,1.8392828999999997,,,613.0943
3929,10/5/2011,154.6,26.0,,,29,,1.4,15214.186000000002,,,16969.668999999998,,819.2254
3930,10/6/2011,131.2,27.0,,,,,,13407.983999999999,,,,,
3931,10/7/2011,122.1,20.0,,,,,,9242.97,,,,,
3932,10/8/2011,119.8,25.0,,,,,,11336.075,,,,,
3933,10/9/2011,120.7,24.0,,,,,,10964.388,,,,,
3934,10/10/2011,157.1,23.0,,,29,2.3,,13676.3405,,,17244.0815,1367.63405,
3935,10/11/2011,149.1,18.0,0.0026,0.0042,,,,10158.183,1.4672931,2.3702427000000004,,,
3936,10/12/2011,126.9,25.0,,,30,,,12007.9125,,,14409.495,,
3937,10/13/2011,123.6,27.0,0.0026,0.0042,,,,12631.302,1.2163476,1.9648691999999999,,,
3938,10/14/2011,125.8,25.0,,,,,,11903.825,,,,,
3939,10/15/2011,120.5,22.0,,,,,,10034.035,,,,,
3940,10/16/2011,118.1,22.0,,,,,,9834.187,,,,,
3941,10/17/2011,119.3,23.0,,,28,,,10385.6615,,,12643.413999999999,,
3942,10/18/2011,122.8,25.0,0.0026,0.0042,,,,11619.95,1.2084747999999998,1.9521515999999999,,,
3943,10/19/2011,120.0,25.0,,,31,,,11355.0,,,14080.2,,
3944,10/20/2011,95.0,27.0,,,,,,9708.525,,,,,
3945,10/21/2011,139.4,23.0,,,,,,12135.466999999999,,,,,
3946,10/22/2011,116.2,22.0,,,,,,9675.974,,,,,
3947,10/23/2011,116.7,22.0,,,,,,9717.609,,,,,
3948,10/24/2011,109.6,23.0,,,27,,,9541.228000000001,,,11200.572,,
3949,10/25/2011,112.5,22.0,0.0026,0.0042,,,,9367.875,1.1071125,1.7884125,,,
3950,10/26/2011,99.9,23.0,,,25,,,8696.7945,,,9453.0375,,
3951,10/27/2011,161.8,21.0,,,,,,12860.673,,,,,
3952,10/28/2011,119.4,22.0,,,,,,9942.438,,,,,
3953,10/29/2011,118.5,23.0,,,,,,10316.0175,,,,,
3954,10/30/2011,116.7,23.0,,,,,,10159.3185,,,,,
3955,10/31/2011,119.2,24.0,,,,,,10828.128,,,,,
3956,11/1/2011,111.7,25.0,0.0026,0.0042,,,,10569.6125,1.0992396999999998,1.7756949,,,
3957,11/2/2011,119.7,27.0,,,31,,,12232.7415,,,14044.9995,,
3958,11/3/2011,122.3,29.0,,,,,,13424.2595,,,,,
3959,11/4/2011,119.3,28.0,,,,,,12643.413999999999,,,,,
3960,11/5/2011,120.8,25.0,,,,,,11430.7,,,,,
3961,11/6/2011,126.8,23.0,,,,,,11038.573999999999,,,,,
3962,11/7/2011,120.1,24.0,,,28,1.7,,10909.883999999998,,,12728.198,772.78345,
3963,11/8/2011,120.6,29.0,0.0026,0.0042,,,,13237.659,1.1868246,1.9171782,,,
3964,11/9/2011,123.0,30.0,,,37,,,13966.65,,,17225.535,,
3965,11/10/2011,118.6,32.0,,,,,,14364.832,,,,,
3966,11/11/2011,118.5,33.0,,,,,,14801.2425,,,,,
3967,11/12/2011,122.0,28.0,,,,,,12929.56,,,,,
3968,11/13/2011,121.4,29.0,,,,,,13325.471000000001,,,,,
3969,11/14/2011,120.9,31.0,,,,,,14185.8015,,,,,
3970,11/15/2011,118.7,32.0,0.0026,0.0042,35,,,14376.944,1.1681267,1.8869738999999999,15724.7825,,
3971,11/16/2011,119.3,28.0,,,33,,,12643.413999999999,,,14901.1665,,
3972,11/17/2011,118.6,29.0,,,,,,13018.128999999999,,,,,
3973,11/18/2011,120.2,29.0,,,,,,13193.753,,,,,
3974,11/19/2011,120.0,26.0,,,,,,11809.2,,,,,
3975,11/20/2011,128.8,27.0,,,,,,13162.716,,,,,
3976,11/21/2011,104.9,29.0,,,34,,,11514.3485,,,13499.581,,
3977,11/22/2011,125.9,34.0,0.0026,0.0042,,,,16202.071000000002,1.2389819,2.0014323,,,
3978,11/23/2011,129.0,34.0,,,35,,,16601.01,,,17089.275,,
3979,11/24/2011,131.7,31.0,,,,,,15453.0195,,,,,
3980,11/25/2011,110.6,23.0,,,,,,9628.283000000001,,,,,
3981,11/26/2011,115.1,30.0,,,,,,13069.605,,,,,
3982,11/27/2011,117.5,30.0,,,,,,13342.125,,,,,
3983,11/28/2011,118.6,30.0,,,33,,,13467.03,,,14813.733,,
3984,11/29/2011,120.0,31.0,0.0026,0.0042,,,,14080.2,1.18092,1.9076400000000002,,,
3985,11/30/2011,120.5,31.0,,,37,,,14138.8675,,,16875.4225,,
3986,12/1/2011,117.1,30.0,,,,,,13296.705,,,,,
3987,12/2/2011,116.8,30.0,,,,,,13262.64,,,,,
3988,12/3/2011,117.1,28.0,,,,,,12410.258,,,,,
3989,12/4/2011,117.8,28.0,,,,,,12484.444,,,,,
3990,12/5/2011,120.6,30.0,,,36,,,13694.13,,,16432.956000000002,,
3991,12/6/2011,102.9,30.0,0.0026,0.0042,,,,11684.295,1.0126389,1.6358013,,,
3992,12/7/2011,87.1,30.0,,,34,,,9890.205,,,11208.899,,
3993,12/8/2011,157.5,29.0,,,,,,17287.9875,,,,,
3994,12/9/2011,118.4,28.0,,,,,,12548.032,,,,,
3995,12/10/2011,117.0,26.0,,,,,,11513.97,,,,,
3996,12/11/2011,123.4,28.0,,,,,,13077.931999999999,,,,,
3997,12/12/2011,121.5,29.0,,,32,2.5,,13336.4475,,,14716.08,1149.69375,
3998,12/13/2011,118.0,27.0,0.0026,0.0042,,,,12059.01,1.161238,1.875846,,,
3999,12/14/2011,116.0,27.0,,,33,,,11854.62,,,14488.98,,
4000,12/15/2011,128.7,27.0,,,,,,13152.4965,,,,,
4001,12/16/2011,120.6,28.0,,,,,,12781.188,,,,,
4002,12/17/2011,119.4,26.0,,,,,,11750.153999999999,,,,,
4003,12/18/2011,117.1,26.0,,,,,,11523.811000000002,,,,,
4004,12/19/2011,116.7,28.0,,,38,,,12367.866000000002,,,16784.961,,
4005,12/20/2011,79.1,28.0,0.0026,0.0042,,,,8383.018,0.7784230999999999,1.2574527,,,
4006,12/21/2011,174.8,27.0,,,31,,,17863.686,,,20510.158,,
4007,12/22/2011,124.9,27.0,,,,,,12764.1555,,,,,
4008,12/23/2011,117.1,27.0,,,,,,11967.0345,,,,,
4009,12/24/2011,120.2,29.0,,,,,,13193.753,,,,,
4010,12/25/2011,112.2,30.0,,,,,,12740.31,,,,,
4011,12/26/2011,115.1,36.0,,,38,,,15683.526000000002,,,16554.833,,
4012,12/27/2011,119.6,36.0,0.0026,0.0042,,,,16296.696000000002,1.1769836,1.9012812,,,
4013,12/28/2011,117.3,33.0,,,,,,14651.3565,,,,,
4014,12/29/2011,119.5,26.0,,,,,,11759.995,,,,,
4015,12/30/2011,119.4,28.0,,,,,,12654.011999999999,,,,,
4016,12/31/2011,117.5,27.0,,,,,,12007.9125,,,,,
4017,1/2/2012,114.8,27.0,,,,,,11731.986,,,,,
4018,1/3/2012,120.4,30.0,,,,,,13671.42,,,,,
4019,1/4/2012,115.3,30.0,0.0026,0.0042,32,,,13092.315,1.1346673,1.8329241000000003,13965.136,,
4020,1/5/2012,119.9,30.0,,,,,,13614.645,,,,,
4021,1/6/2012,118.7,31.0,,,,,,13927.6645,,,,,
4022,1/7/2012,115.1,31.0,,,,,,13505.2585,,,,,
4023,1/8/2012,116.0,30.0,,,,,,13171.8,,,,,
4024,1/9/2012,115.6,29.0,,,,2.1,,12688.833999999999,,,,918.8466,
4025,1/10/2012,116.2,30.0,,,,,,13194.51,,,,,
4026,1/11/2012,117.3,29.0,0.0026,0.0042,34,,,12875.4345,1.1543493,1.8647181000000002,15095.337,,
4027,1/12/2012,117.0,27.0,,,,,,11956.815,,,,,
4028,1/13/2012,115.9,26.0,,,,,,11405.719,,,,,
4029,1/14/2012,116.4,28.0,,,,,,12336.072,,,,,
4030,1/15/2012,113.9,27.0,,,,,,11640.0105,,,,,
4031,1/16/2012,118.9,27.0,,,,,,12150.9855,,,,,
4032,1/17/2012,118.4,28.0,,,,,,12548.032,,,,,
4033,1/18/2012,115.4,29.0,0.0026,0.0042,34,,,12666.881000000001,1.1356514,1.8345137999999999,14850.826000000001,,
4034,1/19/2012,112.3,28.0,,,,,,11901.553999999998,,,,,
4035,1/20/2012,145.9,28.0,,,,,,15462.482,,,,,
4036,1/21/2012,196.0,29.0,,,,,,21513.94,,,,,
4037,1/22/2012,136.6,22.0,,,,,,11374.681999999999,,,,,
4038,1/23/2012,201.5,23.0,,,,,,17541.5825,,,,,
4039,1/24/2012,148.0,29.0,,,,,,16245.22,,,,,
4040,1/25/2012,126.2,21.0,0.0026,0.0042,26,,,10031.007,1.2419341999999998,2.0062014,12419.341999999999,,
4041,1/26/2012,129.1,33.0,,,,,,16125.2355,,,,,
4042,1/27/2012,121.8,35.0,,,,,,16135.455,,,,,
4043,1/28/2012,120.1,33.0,,,,,,15001.0905,,,,,
4044,1/29/2012,119.0,31.0,,,,,,13962.865,,,,,
4045,1/30/2012,112.7,30.0,,,,,,12797.085,,,,,
4046,1/31/2012,108.9,27.0,,,,,,11129.0355,,,,,
4047,2/1/2012,120.2,29.0,0.0026,0.0042,30,,,13193.753,1.1828882,1.9108194,13648.71,,
4048,2/2/2012,69.4,30.0,,,,,,7880.37,,,,,
4049,2/3/2012,171.3,30.0,,,,,,19451.115,,,,,
4050,2/4/2012,120.2,31.0,,,,,,14103.667,,,,,
4051,2/5/2012,118.8,31.0,,,,,,13939.398000000001,,,,,
4052,2/6/2012,118.7,29.0,,,,,,13029.1055,,,,,
4053,2/7/2012,119.3,30.0,,,,,1.8,13546.515,,,,,812.7909
4054,2/8/2012,107.6,33.0,0.0026,0.0042,34,,,13439.778,1.0588916000000002,1.7105172,13847.044,,
4055,2/9/2012,125.3,29.0,,,,,,13753.5545,,,,,
4056,2/10/2012,126.4,34.0,,,,,,16266.416000000001,,,,,
4057,2/11/2012,119.7,30.0,,,,,,13591.935,,,,,
4058,2/12/2012,116.6,30.0,,,,,,13239.93,,,,,
4059,2/13/2012,133.8,30.0,,,,2.0,,15192.99,,,,1012.8660000000001,
4060,2/14/2012,118.1,31.0,,,,,,13857.2635,,,,,
4061,2/15/2012,118.3,29.0,0.0026,0.0042,31,,,12985.1995,1.1641903,1.8806151000000002,13880.7305,,
4062,2/16/2012,120.2,31.0,,,,,,14103.667,,,,,
4063,2/17/2012,118.0,32.0,,,,,,14292.16,,,,,
4064,2/18/2012,117.4,32.0,,,,,,14219.488000000001,,,,,
4065,2/19/2012,112.3,29.0,,,,,,12326.6095,,,,,
4066,2/20/2012,118.7,29.0,,,,,,13029.1055,,,,,
4067,2/21/2012,118.4,30.0,,,,,,13444.32,,,,,
4068,2/22/2012,117.3,28.0,0.0026,0.0042,31,,,12431.454,1.1543493,1.8647181000000002,13763.3955,,
4069,2/23/2012,117.7,31.0,,,,,,13810.3295,,,,,
4070,2/24/2012,115.8,31.0,,,,,,13587.393,,,,,
4071,2/25/2012,116.5,30.0,,,,,,13228.575,,,,,
4072,2/26/2012,34.5,28.0,,,,,,3656.31,,,,,
4073,2/27/2012,195.7,28.0,,,,,,20740.286,,,,,
4074,2/28/2012,117.8,29.0,,,,,,12930.317,,,,,
4075,2/29/2012,130.9,32.0,0.0026,0.0042,37,,,15854.608,1.2881869,2.0809173,18331.8905,,
4076,3/1/2012,122.0,33.0,,,,,,15238.41,,,,,
4077,3/2/2012,117.8,32.0,,,,,,14267.936000000002,,,,,
4078,3/3/2012,34.0,32.0,,,,,,4118.08,,,,,
4079,3/4/2012,136.7,28.0,,,,,,14487.466,,,,,
4080,3/5/2012,134.7,28.0,,,,,,14275.506000000001,,,,,
4081,3/6/2012,143.5,28.0,,,,,,15208.13,,,,,
4082,3/7/2012,132.1,27.0,0.0026,0.0042,31,,,13499.9595,1.2999961000000002,2.0999937,15499.9535,,
4083,3/8/2012,100.6,28.0,,,,,,10661.588,,,,,
4084,3/9/2012,131.3,30.0,,,,,,14909.115,,,,,
4085,3/10/2012,116.8,27.0,,,,,,11936.376,,,,,
4086,3/11/2012,112.9,27.0,,,,,,11537.8155,,,,,
4087,3/12/2012,120.0,26.0,,,,2.0,,11809.2,,,,908.4,
4088,3/13/2012,118.3,28.0,,,,,,12537.434,,,,,
4089,3/14/2012,180.1,30.0,0.0026,0.0042,33,,,20450.355,1.7723640999999999,2.8630497000000004,22495.3905,,
4090,3/15/2012,155.1,30.0,,,,,,17611.605,,,,,
4091,3/16/2012,158.3,21.0,,,,,,12582.4755,,,,,
4092,3/17/2012,195.6,28.0,,,,,,20729.688000000002,,,,,
4093,3/18/2012,150.9,21.0,,,,,,11994.2865,,,,,
4094,3/19/2012,126.7,25.0,,,,,,11988.9875,,,,,
4095,3/20/2012,126.7,27.0,,,,,,12948.1065,,,,,
4096,3/21/2012,120.0,28.0,0.0026,0.0042,30,,,12717.6,1.18092,1.9076400000000002,13626.0,,
4097,3/22/2012,130.6,29.0,,,,,,14335.309,,,,,
4098,3/23/2012,126.2,29.0,,,,,,13852.343,,,,,
4099,3/24/2012,120.2,28.0,,,,,,12738.796,,,,,
4100,3/25/2012,151.0,26.0,,,,,,14859.91,,,,,
4101,3/26/2012,125.1,26.0,,,,,,12311.091,,,,,
4102,3/27/2012,140.4,25.0,,,,,,13285.35,,,,,
4103,3/28/2012,213.4,30.0,0.0026,0.0042,33,,,24231.57,2.1000693999999998,3.3924198,26654.727000000003,,
