,Date,flow mgd,NH4 mg/L N,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TKN mg/L N,TP mg/L P,PO4 mg/L P
3889,2011-08-26,138.7,26.0,,,,,,
3890,2011-08-27,138.4,25.0,,,,,,
3891,2011-08-28,133.6,23.0,,,,,,
3892,2011-08-29,139.1,22.0,,,,,,
3893,2011-08-30,142.4,29.0,,0.0026,0.0042,,,
3894,2011-08-31,138.8,30.0,,,,,,
3895,2011-09-01,137.4,28.0,,,,,,
3896,2011-09-02,143.1,27.0,,,,,,
3897,2011-09-03,135.1,23.0,,,,,,
3898,2011-09-04,129.6,24.0,,,,,,
3899,2011-09-05,135.8,26.0,,,,28,,
3900,2011-09-06,143.2,26.0,,0.0026,0.0042,,,
3901,2011-09-07,135.5,31.0,,,,27,,
3902,2011-09-08,141.6,26.0,,,,,,
3903,2011-09-09,96.8,25.0,,,,,,
3904,2011-09-10,183.5,22.0,,,,,,
3905,2011-09-11,138.4,22.0,,,,,,
3906,2011-09-12,140.9,23.0,,,,28,1.8,
3907,2011-09-13,135.7,13.0,,0.0026,0.0042,,,
3908,2011-09-14,141.0,26.0,,,,26,,
3909,2011-09-15,140.5,26.0,,,,,,
3910,2011-09-16,138.0,26.0,,,,,,
3911,2011-09-17,136.8,22.0,,,,,,
3912,2011-09-18,134.8,23.0,,,,,,
3913,2011-09-19,141.3,23.0,,,,26,,
3914,2011-09-20,126.1,27.0,,0.0026,0.0042,,,
3915,2011-09-21,117.8,30.0,,,,35,,
3916,2011-09-22,116.1,28.0,,,,,,
3917,2011-09-23,120.2,24.0,,,,,,
3918,2011-09-24,117.1,23.0,,,,,,
3919,2011-09-25,116.2,23.0,,,,,,
3920,2011-09-26,96.8,24.0,,,,,,
3921,2011-09-27,61.4,28.0,,0.0026,0.0042,,,
3922,2011-09-28,180.6,29.0,,,,30,,
3923,2011-09-29,122.0,27.0,,,,,,
3924,2011-09-30,118.8,26.0,,,,,,
3925,2011-10-01,113.8,23.0,,,,,,
3926,2011-10-02,114.6,21.0,,,,,,
3927,2011-10-03,121.5,24.0,,,,27,,1.4
3928,2011-10-04,115.7,28.0,,0.0026,0.0042,,,1.4
3929,2011-10-05,154.6,26.0,,,,29,,1.4
3930,2011-10-06,131.2,27.0,,,,,,
3931,2011-10-07,122.1,20.0,,,,,,
3932,2011-10-08,119.8,25.0,,,,,,
3933,2011-10-09,120.7,24.0,,,,,,
3934,2011-10-10,157.1,23.0,,,,29,2.3,
3935,2011-10-11,149.1,18.0,,0.0026,0.0042,,,
3936,2011-10-12,126.9,25.0,,,,30,,
3937,2011-10-13,123.6,27.0,,0.0026,0.0042,,,
3938,2011-10-14,125.8,25.0,,,,,,
3939,2011-10-15,120.5,22.0,,,,,,
3940,2011-10-16,118.1,22.0,,,,,,
3941,2011-10-17,119.3,23.0,,,,28,,
3942,2011-10-18,122.8,25.0,,0.0026,0.0042,,,
3943,2011-10-19,120.0,25.0,,,,31,,
3944,2011-10-20,95.0,27.0,,,,,,
3945,2011-10-21,139.4,23.0,,,,,,
3946,2011-10-22,116.2,22.0,,,,,,
3947,2011-10-23,116.7,22.0,,,,,,
3948,2011-10-24,109.6,23.0,,,,27,,
3949,2011-10-25,112.5,22.0,,0.0026,0.0042,,,
3950,2011-10-26,99.9,23.0,,,,25,,
3951,2011-10-27,161.8,21.0,,,,,,
3952,2011-10-28,119.4,22.0,,,,,,
3953,2011-10-29,118.5,23.0,,,,,,
3954,2011-10-30,116.7,23.0,,,,,,
3955,2011-10-31,119.2,24.0,,,,,,
3956,2011-11-01,111.7,25.0,,0.0026,0.0042,,,
3957,2011-11-02,119.7,27.0,,,,31,,
3958,2011-11-03,122.3,29.0,,,,,,
3959,2011-11-04,119.3,28.0,,,,,,
3960,2011-11-05,120.8,25.0,,,,,,
3961,2011-11-06,126.8,23.0,,,,,,
3962,2011-11-07,120.1,24.0,,,,28,1.7,
3963,2011-11-08,120.6,29.0,,0.0026,0.0042,,,
3964,2011-11-09,123.0,30.0,,,,37,,
3965,2011-11-10,118.6,32.0,,,,,,
3966,2011-11-11,118.5,33.0,,,,,,
3967,2011-11-12,122.0,28.0,,,,,,
3968,2011-11-13,121.4,29.0,,,,,,
3969,2011-11-14,120.9,31.0,,,,,,
3970,2011-11-15,118.7,32.0,,0.0026,0.0042,35,,
3971,2011-11-16,119.3,28.0,,,,33,,
3972,2011-11-17,118.6,29.0,,,,,,
3973,2011-11-18,120.2,29.0,,,,,,
3974,2011-11-19,120.0,26.0,,,,,,
3975,2011-11-20,128.8,27.0,,,,,,
3976,2011-11-21,104.9,29.0,,,,34,,
3977,2011-11-22,125.9,34.0,,0.0026,0.0042,,,
3978,2011-11-23,129.0,34.0,,,,35,,
3979,2011-11-24,131.7,31.0,,,,,,
3980,2011-11-25,110.6,23.0,,,,,,
3981,2011-11-26,115.1,30.0,,,,,,
3982,2011-11-27,117.5,30.0,,,,,,
3983,2011-11-28,118.6,30.0,,,,33,,
3984,2011-11-29,120.0,31.0,,0.0026,0.0042,,,
3985,2011-11-30,120.5,31.0,,,,37,,
3986,2011-12-01,117.1,30.0,,,,,,
3987,2011-12-02,116.8,30.0,,,,,,
3988,2011-12-03,117.1,28.0,,,,,,
3989,2011-12-04,117.8,28.0,,,,,,
3990,2011-12-05,120.6,30.0,,,,36,,
3991,2011-12-06,102.9,30.0,,0.0026,0.0042,,,
3992,2011-12-07,87.1,30.0,,,,34,,
3993,2011-12-08,157.5,29.0,,,,,,
3994,2011-12-09,118.4,28.0,,,,,,
3995,2011-12-10,117.0,26.0,,,,,,
3996,2011-12-11,123.4,28.0,,,,,,
3997,2011-12-12,121.5,29.0,,,,32,2.5,
3998,2011-12-13,118.0,27.0,,0.0026,0.0042,,,
3999,2011-12-14,116.0,27.0,,,,33,,
4000,2011-12-15,128.7,27.0,,,,,,
4001,2011-12-16,120.6,28.0,,,,,,
4002,2011-12-17,119.4,26.0,,,,,,
4003,2011-12-18,117.1,26.0,,,,,,
4004,2011-12-19,116.7,28.0,,,,38,,
4005,2011-12-20,79.1,28.0,,0.0026,0.0042,,,
4006,2011-12-21,174.8,27.0,,,,31,,
4007,2011-12-22,124.9,27.0,,,,,,
4008,2011-12-23,117.1,27.0,,,,,,
4009,2011-12-24,120.2,29.0,,,,,,
4010,2011-12-25,112.2,30.0,,,,,,
4011,2011-12-26,115.1,36.0,,,,38,,
4012,2011-12-27,119.6,36.0,,0.0026,0.0042,,,
4013,2011-12-28,117.3,33.0,,,,,,
4014,2011-12-29,119.5,26.0,,,,,,
4015,2011-12-30,119.4,28.0,,,,,,
4016,2011-12-31,117.5,27.0,,,,,,
4017,2012-01-02,114.8,27.0,,,,,,
4018,2012-01-03,120.4,30.0,,,,,,
4019,2012-01-04,115.3,30.0,,0.0026,0.0042,32,,
4020,2012-01-05,119.9,30.0,,,,,,
4021,2012-01-06,118.7,31.0,,,,,,
4022,2012-01-07,115.1,31.0,,,,,,
4023,2012-01-08,116.0,30.0,,,,,,
4024,2012-01-09,115.6,29.0,,,,,2.1,
4025,2012-01-10,116.2,30.0,,,,,,
4026,2012-01-11,117.3,29.0,,0.0026,0.0042,34,,
4027,2012-01-12,117.0,27.0,,,,,,
4028,2012-01-13,115.9,26.0,,,,,,
4029,2012-01-14,116.4,28.0,,,,,,
4030,2012-01-15,113.9,27.0,,,,,,
4031,2012-01-16,118.9,27.0,,,,,,
4032,2012-01-17,118.4,28.0,,,,,,
4033,2012-01-18,115.4,29.0,,0.0026,0.0042,34,,
4034,2012-01-19,112.3,28.0,,,,,,
4035,2012-01-20,145.9,28.0,,,,,,
4036,2012-01-21,196.0,29.0,,,,,,
4037,2012-01-22,136.6,22.0,,,,,,
4038,2012-01-23,201.5,23.0,,,,,,
4039,2012-01-24,148.0,29.0,,,,,,
4040,2012-01-25,126.2,21.0,,0.0026,0.0042,26,,
4041,2012-01-26,129.1,33.0,,,,,,
4042,2012-01-27,121.8,35.0,,,,,,
4043,2012-01-28,120.1,33.0,,,,,,
4044,2012-01-29,119.0,31.0,,,,,,
4045,2012-01-30,112.7,30.0,,,,,,
4046,2012-01-31,108.9,27.0,,,,,,
4047,2012-02-01,120.2,29.0,,0.0026,0.0042,30,,
4048,2012-02-02,69.4,30.0,,,,,,
4049,2012-02-03,171.3,30.0,,,,,,
4050,2012-02-04,120.2,31.0,,,,,,
4051,2012-02-05,118.8,31.0,,,,,,
4052,2012-02-06,118.7,29.0,,,,,,
4053,2012-02-07,119.3,30.0,,,,,,1.8
4054,2012-02-08,107.6,33.0,,0.0026,0.0042,34,,
4055,2012-02-09,125.3,29.0,,,,,,
4056,2012-02-10,126.4,34.0,,,,,,
4057,2012-02-11,119.7,30.0,,,,,,
4058,2012-02-12,116.6,30.0,,,,,,
4059,2012-02-13,133.8,30.0,,,,,2.0,
4060,2012-02-14,118.1,31.0,,,,,,
4061,2012-02-15,118.3,29.0,,0.0026,0.0042,31,,
4062,2012-02-16,120.2,31.0,,,,,,
4063,2012-02-17,118.0,32.0,,,,,,
4064,2012-02-18,117.4,32.0,,,,,,
4065,2012-02-19,112.3,29.0,,,,,,
4066,2012-02-20,118.7,29.0,,,,,,
4067,2012-02-21,118.4,30.0,,,,,,
4068,2012-02-22,117.3,28.0,,0.0026,0.0042,31,,
4069,2012-02-23,117.7,31.0,,,,,,
4070,2012-02-24,115.8,31.0,,,,,,
4071,2012-02-25,116.5,30.0,,,,,,
4072,2012-02-26,34.5,28.0,,,,,,
4073,2012-02-27,195.7,28.0,,,,,,
4074,2012-02-28,117.8,29.0,,,,,,
4075,2012-02-29,130.9,32.0,,0.0026,0.0042,37,,
4076,2012-03-01,122.0,33.0,,,,,,
4077,2012-03-02,117.8,32.0,,,,,,
4078,2012-03-03,34.0,32.0,,,,,,
4079,2012-03-04,136.7,28.0,,,,,,
4080,2012-03-05,134.7,28.0,,,,,,
4081,2012-03-06,143.5,28.0,,,,,,
4082,2012-03-07,132.1,27.0,,0.0026,0.0042,31,,
4083,2012-03-08,100.6,28.0,,,,,,
4084,2012-03-09,131.3,30.0,,,,,,
4085,2012-03-10,116.8,27.0,,,,,,
4086,2012-03-11,112.9,27.0,,,,,,
4087,2012-03-12,120.0,26.0,,,,,2.0,
4088,2012-03-13,118.3,28.0,,,,,,
4089,2012-03-14,180.1,30.0,,0.0026,0.0042,33,,
4090,2012-03-15,155.1,30.0,,,,,,
4091,2012-03-16,158.3,21.0,,,,,,
4092,2012-03-17,195.6,28.0,,,,,,
4093,2012-03-18,150.9,21.0,,,,,,
4094,2012-03-19,126.7,25.0,,,,,,
4095,2012-03-20,126.7,27.0,,,,,,
4096,2012-03-21,120.0,28.0,,0.0026,0.0042,30,,
4097,2012-03-22,130.6,29.0,,,,,,
4098,2012-03-23,126.2,29.0,,,,,,
4099,2012-03-24,120.2,28.0,,,,,,
4100,2012-03-25,151.0,26.0,,,,,,
4101,2012-03-26,125.1,26.0,,,,,,
4102,2012-03-27,140.4,25.0,,,,,,
4103,2012-03-28,213.4,30.0,,0.0026,0.0042,33,,
4104,2012-03-29,141.9,23.0,,,,,,
4105,2012-03-30,131.8,22.0,,,,,,
4106,2012-03-31,142.0,30.0,,,,,,
4107,2012-04-01,133.2,30.0,,,,,,
4108,2012-04-02,129.4,26.0,,,,,,
4109,2012-04-03,127.5,29.0,,,,,,
4110,2012-04-04,126.4,29.0,,0.0026,0.0042,31,,
4111,2012-04-05,123.7,28.0,,,,,,
4112,2012-04-06,120.1,27.0,,,,,,
4113,2012-04-07,122.5,25.0,,,,,,
4114,2012-04-08,120.4,25.0,,,,,,
4115,2012-04-09,120.9,27.0,,,,,1.5,
4116,2012-04-10,124.0,27.0,,,,,,
4117,2012-04-11,126.8,31.0,,0.0026,0.0042,31,,
4118,2012-04-12,193.3,31.0,,,,,,
4119,2012-04-13,242.2,33.0,,,,,,
4120,2012-04-14,161.3,22.0,,,,,,
4121,2012-04-15,135.0,21.0,,,,,,
4122,2012-04-16,137.1,28.0,,,,,,
4123,2012-04-17,129.5,31.0,,,,,,
4124,2012-04-18,128.5,28.0,,0.0026,0.0042,29,,
4125,2012-04-19,127.4,29.0,,,,,,
4126,2012-04-20,124.6,26.0,,,,,,
4127,2012-04-21,123.9,26.0,,,,,,
4128,2012-04-22,123.5,24.0,,,,,,
4129,2012-04-23,116.3,24.0,,,,,,
4130,2012-04-24,12.2,24.0,,,,,,
4131,2012-04-25,220.3,26.0,,0.0026,0.0042,28,,
4132,2012-04-26,169.5,25.0,,,,,,
4133,2012-04-27,125.3,22.0,,,,,,
4134,2012-04-28,119.9,25.0,,,,,,
4135,2012-04-29,123.0,24.0,,,,,,
4136,2012-04-30,110.1,25.0,,,,,,
4137,2012-05-01,46.8,26.0,,,,,,
4138,2012-05-02,208.1,26.0,,0.0026,0.0042,31,,
4139,2012-05-03,120.0,27.0,,,,,,
4140,2012-05-04,119.3,25.0,,,,,,
4141,2012-05-05,117.0,26.0,,,,,,
4142,2012-05-06,116.8,25.0,,,,,,
4143,2012-05-07,121.0,23.0,,,,,,
4144,2012-05-08,116.9,24.0,,,,,,
4145,2012-05-09,118.4,27.0,,0.0026,0.0042,30,,
4146,2012-05-10,116.0,26.0,,,,,,
4147,2012-05-11,118.1,26.0,,,,,,
4148,2012-05-12,117.4,27.0,,,,,,
4149,2012-05-13,114.3,26.0,,,,,,
4150,2012-05-14,121.2,26.0,,,,,1.6,
4151,2012-05-15,118.1,27.0,,,,,,
4152,2012-05-16,118.5,29.0,,0.0026,0.0042,31,,
4153,2012-05-17,118.2,28.0,,,,,,
4154,2012-05-18,116.1,28.0,,,,,,
4155,2012-05-19,111.1,24.0,,,,,,
4156,2012-05-20,115.7,24.0,,,,,,
4157,2012-05-21,105.3,24.0,,,,,,
4158,2012-05-22,101.7,24.0,,,,,,
4159,2012-05-23,133.2,27.0,,0.0026,0.0042,27,,
4160,2012-05-24,118.4,28.0,,,,,,
4161,2012-05-25,119.0,28.0,,,,,,
4162,2012-05-26,110.3,29.0,,,,,,
4163,2012-05-27,112.1,26.0,,,,,,
4164,2012-05-28,111.8,25.0,,,,,,
4165,2012-05-29,118.8,26.0,,,,,,
4166,2012-05-30,117.5,29.0,,0.0026,0.0042,31,,
4167,2012-05-31,116.2,27.0,,,,,,
4168,2012-06-01,110.7,28.0,,,,,,
4169,2012-06-02,115.7,28.0,,,,,,
4170,2012-06-03,109.2,25.0,,,,,,
4171,2012-06-04,108.3,24.0,,,,,,
4172,2012-06-05,117.8,26.0,,,,,,2.1
4173,2012-06-06,115.3,28.0,,0.0026,0.0042,31,,
4174,2012-06-07,113.5,30.0,,,,,,
4175,2012-06-08,116.8,31.0,,,,,,
4176,2012-06-09,109.0,31.0,,,,,,
4177,2012-06-10,109.6,26.0,,,,,,
4178,2012-06-11,114.1,26.0,,,,,2.1,
4179,2012-06-12,117.2,28.0,,,,,,
4180,2012-06-13,95.9,25.0,,0.0026,0.0042,27,,
4181,2012-06-14,124.6,26.0,,,,,,
4182,2012-06-15,123.0,26.0,,,,,,
4183,2012-06-16,112.2,25.0,,,,,,
4184,2012-06-17,112.3,25.0,,,,,,
4185,2012-06-18,108.5,26.0,,,,,,
4186,2012-06-19,112.7,27.0,,,,,,
4187,2012-06-20,122.6,28.0,,0.0026,0.0042,32,,
4188,2012-06-21,120.3,29.0,,,,,,
4189,2012-06-22,114.4,30.0,,,,,,
4190,2012-06-23,115.2,29.0,,,,,,
4191,2012-06-24,109.3,27.0,,,,,,
4192,2012-06-25,118.7,25.0,,,,,,
4193,2012-06-26,114.7,27.0,,,,,,
4194,2012-06-27,117.5,29.0,,0.0026,0.0042,32,,
4195,2012-06-28,113.3,29.0,,,,,,
4196,2012-06-29,116.7,30.0,,,,,,
4197,2012-06-30,115.1,27.0,,,,,,
4198,2012-07-01,111.5,26.0,,,,,,
4199,2012-07-02,116.5,28.0,,,,,,
4200,2012-07-03,114.1,30.0,,,,,,
4201,2012-07-04,114.1,27.0,,0.0026,0.0042,34,,
4202,2012-07-05,110.4,27.0,,,,,,
4203,2012-07-06,113.5,27.0,,,,,,
4204,2012-07-07,112.1,28.0,,,,,,
4205,2012-07-08,110.2,28.0,,,,,,
4206,2012-07-09,116.5,27.0,,,,,2.8,
4207,2012-07-10,111.7,28.0,,,,,,
4208,2012-07-11,113.7,27.0,,0.0026,0.0042,38,,
4209,2012-07-12,118.4,30.0,,,,,,
4210,2012-07-13,118.9,29.0,,,,,,
4211,2012-07-14,115.0,26.0,,,,,,
4212,2012-07-15,110.8,24.0,,,,,,
4213,2012-07-16,117.8,25.0,,,,,,
4214,2012-07-17,114.8,28.0,,,,,,
4215,2012-07-18,115.0,29.0,,0.0026,0.0042,31,,
4216,2012-07-19,112.5,29.0,,,,,,
4217,2012-07-20,114.9,28.0,,,,,,
4218,2012-07-21,113.5,25.0,,,,,,
4219,2012-07-22,108.8,26.0,,,,,,
4220,2012-07-23,118.3,26.0,,,,,,
4221,2012-07-24,116.3,28.0,,,,,,
4222,2012-07-25,118.3,30.0,,0.0026,0.0042,33,,
4223,2012-07-26,117.4,32.0,,,,,,
4224,2012-07-27,115.4,29.0,,,,,,
4225,2012-07-28,115.4,24.0,,,,,,
4226,2012-07-29,110.5,23.0,,,,,,
4227,2012-07-30,116.9,24.0,,,,,,
4228,2012-07-31,116.5,26.0,,,,,,
4229,2012-08-01,113.5,27.0,,0.0026,0.0042,33,,
4230,2012-08-02,116.5,30.0,,,,,,
4231,2012-08-03,115.8,30.0,,,,,,
4232,2012-08-04,113.5,28.0,,,,,,
4233,2012-08-05,112.0,25.0,,,,,,
4234,2012-08-06,110.9,26.0,,,,,,
4235,2012-08-07,117.9,28.0,,,,,,
4236,2012-08-08,114.9,30.0,,0.0026,0.0042,30,,
4237,2012-08-09,116.8,28.0,,,,,,
4238,2012-08-10,117.6,28.0,,,,,,
4239,2012-08-11,111.5,26.0,,,,,,
4240,2012-08-12,112.8,22.0,,,,,,
4241,2012-08-13,116.5,23.0,,,,,,
4242,2012-08-14,114.6,24.0,,,,,,
4243,2012-08-15,117.9,25.0,,0.0026,0.0042,29,,
4244,2012-08-16,117.0,25.0,,,,,,
4245,2012-08-17,116.9,24.0,,,,,,
4246,2012-08-18,115.5,27.0,,,,,,
4247,2012-08-19,112.8,24.0,,,,,,
4248,2012-08-20,122.3,25.0,,,,,,
4249,2012-08-21,112.8,27.0,,,,,,
4250,2012-08-22,133.8,29.0,,0.0026,0.0042,34,,
4251,2012-08-23,119.2,26.0,,,,,,
4252,2012-08-24,117.8,30.0,,,,,,
4253,2012-08-25,115.8,30.0,,,,,,
4254,2012-08-26,111.9,27.0,,,,,,
4255,2012-08-27,118.9,,,,,,,
4256,2012-08-28,115.2,,,,,,,
4257,2012-08-29,97.7,,,,,,,
0,2012-01-01,113.4,,27.0,,,,,
1,2012-01-02,114.8,,30.0,,,37,,
2,2012-01-03,120.4,,30.0,0.0026,0.0042, ,,
3,2012-01-04,115.3,,31.0,,,35,,
4,2012-01-05,119.9,,31.0,,,,,
5,2012-01-06,118.7,,30.0,,,,,
6,2012-01-07,115.1,,30.0,,,,,
7,2012-01-08,116.0,,29.0,,,,,
8,2012-01-09,115.6,,30.0,,,35,2.1,
9,2012-01-10,116.2,,29.0,0.0026,0.0042,34.0,,
10,2012-01-11,117.3,,27.0,,,34,,
11,2012-01-12,117.0,,26.0,,,,,
12,2012-01-13,115.9,,28.0,,,,,
13,2012-01-14,116.4,,27.0,,,,,
14,2012-01-15,113.9,,27.0,,,,,
15,2012-01-16,118.9,,28.0,,,29,,
16,2012-01-17,118.4,,29.0,0.0026,0.0042,34.0,,
17,2012-01-18,115.4,,29.0,,,33,,
18,2012-01-19,112.3,,28.0,,,,,
19,2012-01-20,145.9,,26.0,,,,,
20,2012-01-21,196.0,,22.0,,,,,
21,2012-01-22,136.6,,23.0,,,,,
22,2012-01-23,201.5,,23.0,,,30,,
23,2012-01-24,148.0,,21.0,0.0026,0.0042,26.0,,
24,2012-01-25,126.2,,35.0,,,37,,
25,2012-01-26,129.1,,35.0,,,,,
26,2012-01-27,121.8,,33.0,,,,,
27,2012-01-28,120.1,,31.0,,,,,
28,2012-01-29,119.0,,30.0,,,,,
29,2012-01-30,112.7,,29.0,,,29,,
30,2012-01-31,108.9,,29.0,0.0026,0.0042,30.0,,
31,2012-02-01,120.2,,30.0,,,31,,
32,2012-02-02,69.4,,30.0,,,,,
33,2012-02-03,171.3,,32.0,,,,,
34,2012-02-04,120.2,,31.0,,,,,
35,2012-02-05,118.8,,29.0,,,,,
36,2012-02-06,118.7,,31.0,0.056,,32,,1.8
37,2012-02-07,119.3,,33.0,0.0026,0.0042,34.0,,
38,2012-02-08,107.6,,33.0,,,34,,
39,2012-02-09,125.3,,34.0,,,,,
40,2012-02-10,126.4,,30.0,,,,,
41,2012-02-11,119.7,,30.0,,,,,
42,2012-02-12,116.6,,30.0,,,,,
43,2012-02-13,133.8,,29.0,,,31,2.0,
44,2012-02-14,118.1,,29.0,0.0026,0.0042,31.0,,
45,2012-02-15,118.3,,31.0,,,33,,
46,2012-02-16,120.2,,32.0,,,,,
47,2012-02-17,118.0,,31.0,,,,,
48,2012-02-18,117.4,,29.0,,,,,
49,2012-02-19,112.3,,29.0,,,,,
50,2012-02-20,118.7,,30.0,,,32,,
51,2012-02-21,118.4,,28.0,0.0026,0.0042,31.0,,
52,2012-02-22,117.3,,29.0,,,34,,
53,2012-02-23,117.7,,31.0,,,,,
54,2012-02-24,115.8,,29.0,,,,,
55,2012-02-25,116.5,,28.0,,,,,
56,2012-02-26,34.5,,28.0,,,,,
57,2012-02-27,195.7,,28.0,,,31,,
58,2012-02-28,117.8,,32.0,0.0026,0.0042,37.0,,
59,2012-02-29,130.9,,32.0,,,32,,
60,2012-03-01,122.0,,32.0,,,,,
61,2012-03-02,117.8,,28.0,,,,,
62,2012-03-03,34.0,,28.0,,,,,
63,2012-03-04,136.7,,28.0,,,,,
64,2012-03-05,134.7,,28.0,,,31,,
65,2012-03-06,143.5,,29.0,0.0026,0.0042,31.0,,
66,2012-03-07,132.1,,28.0,,,32,,
67,2012-03-08,100.6,,27.0,,,,,
68,2012-03-09,131.3,,27.0,,,,,
69,2012-03-10,116.8,,27.0,,,,,
70,2012-03-11,112.9,,26.0,,,,,
71,2012-03-12,120.0,,28.0,,,31,2.0,
72,2012-03-13,118.3,,30.0,0.0026,0.0042,33.0,,
73,2012-03-14,180.1,,30.0,,,,,
74,2012-03-15,155.1,,21.0,,,,,
75,2012-03-16,158.3,,29.0,,,,,
76,2012-03-17,195.6,,21.0,,,,,
77,2012-03-18,150.9,,25.0,,,,,
78,2012-03-19,126.7,,29.0,,,29,,
79,2012-03-20,126.7,,28.0,0.0026,0.0042,30.0,,
80,2012-03-21,120.0,,28.0,,,33,,
81,2012-03-22,130.6,,29.0,,,,,
82,2012-03-23,126.2,,27.0,,,,,
83,2012-03-24,120.2,,26.0,,,,,
84,2012-03-25,151.0,,26.0,,,,,
85,2012-03-26,125.1,,26.0,,,28,,
86,2012-03-27,140.4,,30.0,0.0026,0.0042,33.0,,
87,2012-03-28,213.4,,24.0,,,25,,
88,2012-03-29,141.9,,22.0,,,,,
89,2012-03-30,131.8,,31.0,,,,,
90,2012-03-31,142.0,,30.0,,,,,
91,2012-04-01,133.2,,26.0,,,,,
92,2012-04-02,129.4,,30.0,,,30,,
93,2012-04-03,127.5,,29.0,0.0026,0.0042,31.0,,
94,2012-04-04,126.4,,28.0,,,29,,
95,2012-04-05,123.7,,27.0,,,,,
96,2012-04-06,120.1,,25.0,,,,,
97,2012-04-07,122.5,,25.0,,,,,
98,2012-04-08,120.4,,27.0,,,,,
99,2012-04-09,120.9,,27.0,,,27,1.5,
100,2012-04-10,124.0,,31.0,0.0026,0.0042,31.0,,
101,2012-04-11,126.8,,31.0,,,,,
102,2012-04-12,193.3,,33.0,,,,,
103,2012-04-13,242.2,,20.0,,,,,
104,2012-04-14,161.3,,21.0,,,,,
105,2012-04-15,135.0,,28.0,,,,,
106,2012-04-16,137.1,,30.0,,,31,,
107,2012-04-17,129.5,,28.0,0.0026,0.0042,29.0,,
108,2012-04-18,128.5,,26.0,,,30,,
109,2012-04-19,127.4,,26.0,,,,,
110,2012-04-20,124.6,,25.0,,,,,
111,2012-04-21,123.9,,24.0,,,,,
112,2012-04-22,123.5,,24.0,,,,,
113,2012-04-23,116.3,,25.0,,,27,,
114,2012-04-24,12.2,,26.0,0.0026,0.0042,28.0,,
115,2012-04-25,220.3,,25.0,,,28,,
116,2012-04-26,169.5,,22.0,,,,,
117,2012-04-27,125.3,,25.0,,,,,
118,2012-04-28,119.9,,24.0,,,,,
119,2012-04-29,123.0,,25.0,,,,,
120,2012-04-30,110.1,,25.0,,,29,,
121,2012-05-01,46.8,,26.0,0.0026,0.0042,31.0,,
122,2012-05-02,208.1,,27.0,,,29,,
123,2012-05-03,120.0,,25.0,,,,,
124,2012-05-04,119.3,,26.0,,,,,
125,2012-05-05,117.0,,25.0,,,,,
126,2012-05-06,116.8,,23.0,,,,,
127,2012-05-07,121.0,,24.0,,,27,,
128,2012-05-08,116.9,,27.0,0.0026,0.0042,30.0,,
129,2012-05-09,118.4,,25.0,,,29,,
130,2012-05-10,116.0,,26.0,,,,,
131,2012-05-11,118.1,,29.0,,,,,
132,2012-05-12,117.4,,26.0,,,,,
133,2012-05-13,114.3,,26.0,,,,,
134,2012-05-14,121.2,,24.0,,,27,1.6,
135,2012-05-15,118.1,,29.0,0.0026,0.0042,31.0,,
136,2012-05-16,118.5,,29.0,,,29,,
137,2012-05-17,118.2,,28.0,,,,,
138,2012-05-18,116.1,,24.0,,,,,
139,2012-05-19,111.1,,24.0,,,,,
140,2012-05-20,115.7,,24.0,,,,,
141,2012-05-21,105.3,,25.0,,,27,,
142,2012-05-22,101.7,,27.0,0.0026,0.0042,27.0,,
143,2012-05-23,133.2,,28.0,,,29,,
144,2012-05-24,118.4,,28.0,,,,,
145,2012-05-25,119.0,,28.0,,,,,
146,2012-05-26,110.3,,26.0,,,,,
147,2012-05-27,112.1,,25.0,,,,,
148,2012-05-28,111.8,,27.0,,,30,,
149,2012-05-29,118.8,,29.0,0.0026,0.0042,31.0,,
150,2012-05-30,117.5,,27.0,,,30,,
151,2012-05-31,116.2,,28.0,,,,,
152,2012-06-01,110.7,,27.0,,,,,
153,2012-06-02,115.7,,25.0,,,,,
154,2012-06-03,109.2,,24.0,,,,,
155,2012-06-04,108.3,,26.0,0.056,,27,,2.1
156,2012-06-05,117.8,,28.0,0.0026,0.0042,31.0,,
157,2012-06-06,115.3,,30.0,,,33,,
158,2012-06-07,113.5,,31.0,,,,,
159,2012-06-08,116.8,,30.0,,,,,
160,2012-06-09,109.0,,26.0,,,,,
161,2012-06-10,109.6,,26.0,,,,,
162,2012-06-11,114.1,,26.0,,,28,2.1,
163,2012-06-12,117.2,,25.0,0.0026,0.0042,27.0,,
164,2012-06-13,95.9,,25.0,,,28,,
165,2012-06-14,124.6,,26.0,,,,,
166,2012-06-15,123.0,,25.0,,,,,
167,2012-06-16,112.2,,25.0,,,,,
168,2012-06-17,112.3,,26.0,,,,,
169,2012-06-18,108.5,,27.0,,,32,,
170,2012-06-19,112.7,,28.0,0.0026,0.0042,32.0,,
171,2012-06-20,122.6,,29.0,,,24,,
172,2012-06-21,120.3,,30.0,,,,,
173,2012-06-22,114.4,,29.0,,,,,
174,2012-06-23,115.2,,27.0,,,,,
175,2012-06-24,109.3,,25.0,,,,,
176,2012-06-25,118.7,,28.0,,,29,,
177,2012-06-26,114.7,,29.0,0.0026,0.0042,32.0,,
178,2012-06-27,117.5,,29.0,,,32,,
179,2012-06-28,113.3,,30.0,,,,,
180,2012-06-29,116.7,,27.0,,,,,
